time	event
30290	T0
30298	S160
30302	T0
30327	S80
30333	T0
30351	S80
30358	T0
30380	S120
30387	T0
30401	S80
30405	T0
30426	S110
30434	T0
30455	S120
30459	T0
30481	S100
30487	T0
30506	S20
30510	T0
30530	S42
30536	T0
30545	S160
30550	T0
30588	S150
30592	T0
30615	S10
30621	T0
30642	S80
30645	T0
30688	S150
30694	T0
30736	S150
30744	T0
30760	S20
30765	T0
30783	S110
30791	T0
30812	S90
30817	T0
30841	S20
30844	T0
30863	S80
30870	T0
30908	S150
30911	T0
30931	S90
30939	T0
30958	S80
30963	T0
30980	S20
30987	T0
31012	S100
31017	T0
31040	S120
31045	T0
31063	S100
31067	T0
31108	S150
31115	T0
31134	S80
31140	T0
31158	S110
31162	T0
31183	S20
31189	T0
31227	S150
31233	T0
31258	S110
31262	T0
31281	S100
31286	T0
31309	S20
31313	T0
31330	S42
31335	T0
31356	S100
31362	T0
31382	S90
31385	T0
31399	S80
31407	T0
31430	S100
31437	T0
31458	S80
31464	T0
31502	S150
31506	T0
31516	S160
31523	T0
31544	S10
31550	T0
31567	S120
31570	T0
31590	S41
31597	T0
31613	S100
31620	T0
31639	S20
31642	T0
31659	S90
31663	T0
31684	S42
31688	T0
31706	S100
31714	T0
31726	S160
31731	T0
31751	S41
31756	T0
31770	S10
31777	T0
31795	S110
31803	T0
31825	S100
31833	T0
31870	S150
31877	T0
31893	S100
31898	T0
31920	S100
31923	T0
31962	S150
31967	T0
31983	S10
31987	T0
32008	S100
32011	T0
32030	S42
32036	T0
32055	S100
32060	T0
32078	S10
32082	T0
32108	S90
32111	T0
32132	S20
32136	T0
32153	S10
32156	T0
32172	S90
32180	T0
32196	S41
32201	T0
32223	S20
32227	T0
32250	S120
32258	T0
32275	S100
32282	T0
32305	S100
32310	T0
32325	S20
32328	T0
32341	S90
32349	T0
32369	S120
32377	T0
32398	S20
32404	T0
32422	S110
32425	T0
32463	S150
32469	T0
32477	S160
32480	T0
32501	S10
32507	T0
32546	S150
32553	T0
32576	S41
32580	T0
32597	S20
32604	T0
32624	S80
32632	T0
32652	S90
32657	T0
32677	S10
32681	T0
32702	S10
32705	T0
32725	S80
32730	T0
32748	S80
32751	T0
32770	S10
32773	T0
32787	S120
32790	T0
32812	S20
32815	T0
32834	S100
32840	T0
32859	S110
32863	T0
32883	S110
32888	T0
32898	S160
32901	T0
32911	S160
32918	T0
32940	S42
32943	T0
32966	S110
32972	T0
32993	S100
32996	T0
33017	S10
33023	T0
33046	S41
33052	T0
33092	S150
33098	T0
33113	S42
33120	T0
33141	S120
33148	T0
33167	S10
33175	T0
33192	S100
33200	T0
33211	S160
33216	T0
33235	S20
33239	T0
33255	S100
33263	T0
33284	S120
33291	T0
33309	S110
33312	T0
33336	S100
33343	T0
33362	S42
33367	T0
33385	S90
33393	T0
33412	S41
33420	T0
33441	S10
33445	T0
33464	S110
33470	T0
33480	S160
33486	T0
33506	S100
33512	T0
33532	S10
33535	T0
33553	S20
33557	T0
33576	S42
33582	T0
33607	S120
33615	T0
33624	S160
33632	T0
33652	S20
33660	T0
33673	S110
33678	T0
33696	S20
33700	T0
33717	S110
33720	T0
33737	S10
33740	T0
33756	S41
33763	T0
33779	S80
33782	T0
33791	S160
33795	T0
33805	S160
33809	T0
33851	S150
33855	T0
33893	S150
33897	T0
33912	S20
33915	T0
33937	S20
33940	T0
33948	S160
33951	T0
33973	S41
33977	T0
33998	S20
34001	T0
34022	S110
34030	T0
34050	S41
34054	T0
34070	S100
34073	T0
34098	S41
34104	T0
34126	S80
34134	T0
34154	S10
34161	T0
34180	S80
34188	T0
34205	S41
34211	T0
34234	S90
34242	T0
34259	S41
34265	T0
34272	T0
34277	T0
34295	S20
34298	T0
34315	S41
34318	T0
34334	S90
34338	T0
34351	S110
34356	T0
34381	S42
34385	T0
34427	S150
34434	T0
34444	S160
34451	T0
34463	S80
34467	T0
34506	S150
34514	T0
34535	S110
34539	T0
34558	S10
34561	T0
34599	S150
34605	T0
34607	T0
34615	T0
34634	S100
34637	T0
34661	S80
34667	T0
34689	S10
34692	T0
34713	S42
34719	T0
34740	S80
34744	T0
34764	S120
34769	T0
34787	S120
34791	T0
34811	S90
34818	T0
34843	S10
34850	T0
34872	S10
34879	T0
34895	S20
34902	T0
34924	S41
34931	T0
34954	S10
34959	T0
34979	S100
34987	T0
35008	S120
35012	T0
35036	S80
35040	T0
35057	S90
35062	T0
35077	S80
35080	T0
35104	S90
35112	T0
35131	S41
35139	T0
35158	S80
35165	T0
35182	S90
35188	T0
35205	S100
35211	T0
35233	S80
35237	T0
35246	S160
35250	T0
35269	S10
35273	T0
35282	S160
35286	T0
35325	S150
35329	T0
35343	S20
35348	T0
35363	S10
35368	T0
35390	S90
35393	T0
35403	S160
35406	T0
35430	S80
35436	T0
35456	S42
35460	T0
35481	S10
35487	T0
35509	S20
35515	T0
35550	S150
35557	T0
35576	S120
35580	T0
35604	S42
35610	T0
35628	S90
35631	T0
35652	S100
35658	T0
35678	S20
35686	T0
35726	S150
35734	T0
35757	S42
35761	T0
35801	S150
35807	T0
35827	S100
35833	T0
35861	S90
35867	T0
35876	S160
35883	T0
35902	S110
35905	T0
35925	S42
35930	T0
35948	S10
35956	T0
35966	S160
35969	T0
35976	S160
35979	T0
36001	S100
36008	T0
36024	S10
36029	T0
36053	S110
36060	T0
36070	S160
36073	T0
36090	S80
36097	T0
36137	S150
36143	T0
36163	S80
36171	T0
36193	S42
36198	T0
36221	S80
36228	T0
36238	S160
36245	T0
36263	S80
36267	T0
36286	S120
36292	T0
36311	S80
36318	T0
36338	S10
36342	T0
36365	S42
36371	T0
36385	S10
36388	T0
36410	S20
36414	T0
36435	S42
36442	T0
36450	S160
36456	T0
36472	S80
36480	T0
36501	S120
36507	T0
36526	S10
36531	T0
36553	S20
36561	T0
36580	S41
36584	T0
36600	S110
36604	T0
36629	S90
36633	T0
36648	S80
36655	T0
36665	S160
36672	T0
36710	S150
36714	T0
36755	S150
36762	T0
36786	S20
36791	T0
36819	S41
36826	T0
36850	S10
36854	T0
36870	S120
36874	T0
36892	S10
36900	T0
36917	S42
36922	T0
36933	S90
36939	T0
36963	S120
36971	T0
36990	S90
36995	T0
37006	S160
37009	T0
37023	S41
37030	T0
37043	S20
37046	T0
37067	S80
37073	T0
37091	S120
37097	T0
37117	S20
37124	T0
37140	S100
37145	T0
37163	S10
37167	T0
37206	S150
37210	T0
37234	S10
37241	T0
37259	S41
37264	T0
37283	S90
37287	T0
37310	S100
37316	T0
37335	S90
37341	T0
37358	S20
37366	T0
37387	S80
37395	T0
37435	S150
37440	T0
37461	S41
37468	T0
37508	S150
37516	T0
37534	S100
37542	T0
37564	S42
37568	T0
37608	S150
37611	T0
37637	S41
37641	T0
37658	S120
37664	T0
37683	S100
37689	T0
37728	S150
37731	T0
37751	S42
37757	T0
37775	S41
37781	T0
37789	S160
37797	T0
37812	S100
37819	T0
37842	S80
37846	T0
37866	S20
37874	T0
37882	S160
37888	T0
37929	S150
37937	T0
37959	S110
37966	T0
37991	S110
37999	T0
38008	S160
38014	T0
38038	S41
38042	T0
38065	S110
38069	T0
38111	S150
38117	T0
38138	S10
38141	T0
38161	S41
38165	T0
38184	S90
38191	T0
38212	S110
38218	T0
38240	S90
38244	T0
38265	S42
38273	T0
38316	S150
38321	T0
38343	S20
38346	T0
38386	S150
38393	T0
38414	S100
38417	T0
38433	S10
38437	T0
38454	S20
38457	T0
38481	S80
38489	T0
38511	S110
38517	T0
38536	S80
38540	T0
38550	S160
38554	T0
38564	S160
38572	T0
38612	S150
38615	T0
38638	S110
38645	T0
38663	S42
38668	T0
38687	S41
38693	T0
38702	S160
38710	T0
38728	S41
38735	T0
38752	S100
38760	T0
38781	S10
38786	T0
38802	S120
38805	T0
38815	S160
38822	T0
38843	S80
38849	T0
38871	S42
38876	T0
38896	S110
38902	T0
38922	S110
38930	T0
38947	S20
38953	T0
38965	S100
38973	T0
38996	S20
39002	T0
39022	S120
39028	T0
39047	S41
39054	T0
39076	S110
39082	T0
39098	S90
39106	T0
39130	S41
39137	T0
39159	S42
39167	T0
39185	S120
39190	T0
39215	S110
39219	T0
39225	T0
39230	T0
39247	S41
39255	T0
39272	S120
39279	T0
39299	S100
39304	T0
39344	S150
39350	T0
39373	S41
39379	T0
39419	S150
39423	T0
39444	S10
39451	T0
39464	S42
39467	T0
39488	S41
39496	T0
39516	S80
39524	T0
39543	S120
39550	T0
39567	S42
39575	T0
39591	S10
39597	T0
39615	S100
39618	T0
39646	S90
39652	T0
39674	S120
39678	T0
39686	S160
39694	T0
39710	S100
39713	T0
39735	S100
39740	T0
39755	S110
39760	T0
39773	S160
39781	T0
39799	S80
39807	T0
39833	S110
39836	T0
39854	S42
39861	T0
39880	S110
39886	T0
39907	S20
39913	T0
39935	S42
39940	T0
39962	S10
39966	T0
39981	S10
39986	T0
40011	S42
40019	T0
40042	S80
40049	T0
40068	S120
40073	T0
40094	S100
40097	T0
40111	S120
40117	T0
40157	S150
40164	T0
40181	S10
40184	T0
40223	S150
40228	T0
40241	S42
40246	T0
40265	S80
40271	T0
40291	S110
40298	T0
40319	S90
40325	T0
40344	S20
40348	T0
40364	S41
40370	T0
40409	S150
40413	T0
40433	S42
40436	T0
40456	S90
40461	T0
40484	S80
40488	T0
40508	S10
40512	T0
40527	S41
40534	T0
40558	S100
40566	T0
40584	S20
40588	T0
40605	S100
40610	T0
40633	S80
40639	T0
40678	S150
40682	T0
40724	S150
40728	T0
40748	S41
40755	T0
40775	S100
40782	T0
40803	S80
40806	T0
40814	S160
40821	T0
40841	S120
40845	T0
40883	S150
40887	T0
40906	S10
40912	T0
40924	S80
40931	T0
40953	S20
40956	T0
40977	S20
40982	T0
41003	S10
41009	T0
41037	S90
41040	T0
41060	S120
41065	T0
41082	S41
41088	T0
41108	S110
41111	T0
41132	S120
41140	T0
41160	S10
41167	T0
41191	S41
41199	T0
41219	S42
41226	T0
41243	S80
41247	T0
41265	S80
41272	T0
41288	S42
41291	T0
41308	S20
41315	T0
41333	S80
41339	T0
41361	S90
41368	T0
41384	S110
41391	T0
41415	S90
41421	T0
41447	S42
41451	T0
41470	S90
41473	T0
41493	S10
41496	T0
41518	S42
41521	T0
41538	S120
41543	T0
41560	S10
41568	T0
