time	event
26048	T0
26069	S243
26074	T0
26095	S242
26100	T0
26116	S243
26119	T0
26137	S242
26144	T0
26165	S232
26169	T0
26187	S231
26191	T0
26216	S252
26224	T0
26244	S251
26252	T0
26266	S270
26272	T0
26293	S244
26298	T0
26320	S241
26328	T0
26329	P220
26332	T0
26349	S270
26355	T0
26370	S243
26377	T0
26396	S244
26404	T0
26425	S243
26432	T0
26454	S241
26461	T0
26478	S242
26481	T0
26497	S244
26505	T0
26528	S241
26534	T0
26550	S243
26553	T0
26573	S242
26581	T0
26602	S241
26608	T0
26609	P220
26612	T0
26614	P261
26619	T0
26641	S262
26649	T0
26651	P263
26657	T0
26677	S242
26681	T0
26703	S243
26707	T0
26723	S241
26731	T0
26745	S243
26750	T0
26767	S241
26772	T0
26790	S244
26798	T0
26817	S20
26820	T0
26822	P261
26827	T0
26847	S262
26854	T0
26856	P263
26859	T0
26874	S244
26879	T0
26882	S261
26888	T0
26909	S262
26913	T0
26916	S263
26920	T0
26937	S241
26945	T0
26966	S243
26971	T0
26986	S243
26989	T0
26990	P220
26998	T0
27017	S241
27024	T0
27043	S243
27048	T0
27070	S244
27076	T0
27093	S242
27096	T0
27113	S244
27117	T0
27136	S243
27144	T0
27165	S20
27170	T0
27186	S232
27190	T0
27207	S243
27211	T0
27233	S20
27236	T0
27253	S244
27257	T0
27279	S270
27283	T0
27299	S10
27302	T0
27317	S243
27320	T0
27343	S242
27347	T0
27364	S252
27371	T0
27372	P220
27380	T0
27395	S251
27403	T0
27427	S252
27431	T0
27432	P220
27436	T0
27458	S252
27466	T0
27491	S251
27498	T0
27516	S252
27522	T0
27539	S251
27544	T0
27569	S241
27574	T0
27589	S252
27596	T0
27601	T0
27607	T0
27627	S241
27634	T0
27652	S242
27660	T0
27679	S244
27687	T0
27707	S231
27712	T0
27733	S243
27739	T0
27761	S242
27764	T0
27783	S243
27786	T0
27808	S244
27815	T0
27833	S10
27841	T0
27854	S251
27861	T0
27883	S252
27886	T0
27893	T0
27899	T0
27915	S270
27922	T0
27940	S231
27945	T0
27966	S244
27973	T0
27990	S241
27994	T0
28010	S242
28014	T0
28036	S270
28042	T0
28066	S20
28070	T0
28093	S252
28099	T0
28117	S243
28121	T0
28141	S241
28146	T0
28165	S232
28173	T0
28175	P220
28180	T0
28198	S270
28206	T0
28228	S232
28231	T0
28232	P220
28235	T0
28257	S244
28263	T0
28265	P220
28270	T0
28288	S270
28294	T0
28295	P220
28302	T0
28320	S10
28327	T0
28349	S251
28356	T0
28374	S252
28382	T0
28400	S232
28407	T0
28423	S10
28426	T0
28448	S252
28455	T0
28475	S270
28481	T0
28482	P220
28489	T0
28507	S10
28512	T0
28529	S244
28537	T0
28553	S20
28559	T0
28581	S232
28588	T0
28613	S244
28621	T0
28636	S20
28641	T0
28643	P220
28649	T0
28675	S244
28682	T0
28699	S243
28703	T0
28717	S242
28725	T0
28751	S243
28759	T0
28777	S241
28785	T0
28803	S242
28810	T0
28830	S243
28838	T0
28858	S242
28862	T0
28880	S241
28885	T0
28905	S241
28913	T0
28931	S232
28938	T0
28954	S251
28962	T0
28982	S252
28988	T0
29007	S231
29015	T0
29036	S232
29044	T0
29063	S232
29068	T0
29090	S232
29095	T0
29115	S251
29120	T0
29140	S252
29147	T0
29164	S251
29171	T0
29172	P220
29179	T0
29196	S243
29202	T0
29217	S252
29220	T0
29244	S10
29249	T0
29267	S241
29271	T0
29292	S243
29295	T0
29314	S241
29317	T0
29337	S232
29344	T0
29361	S252
29367	T0
29383	S241
29386	T0
29404	S242
29410	T0
29432	S244
29440	T0
29462	S244
29469	T0
29491	S242
29495	T0
29518	S241
29526	T0
29547	S244
29555	T0
29571	S251
29578	T0
29580	P220
29584	T0
29609	S232
29612	T0
29615	S261
29619	T0
29636	S262
29644	T0
29645	P263
29648	T0
29673	S10
29680	T0
29701	S20
29706	T0
29727	S231
29734	T0
29752	S242
29757	T0
29777	S243
29780	T0
29793	S241
29801	T0
29827	S243
29830	T0
29853	S244
29861	T0
29879	S20
29882	T0
29896	S242
29902	T0
29924	S241
29930	T0
29952	S243
29955	T0
29974	S20
29980	T0
30001	S241
30009	T0
30023	S10
30029	T0
30048	S242
30051	T0
30070	S244
30076	T0
30096	S242
30101	T0
30119	S244
30126	T0
30144	S242
30147	T0
30171	S243
30175	T0
30195	S241
30201	T0
30223	S242
30227	T0
30243	S252
30246	T0
30262	S232
30267	T0
30292	S243
30298	T0
30316	S242
30321	T0
30336	S231
30341	T0
30357	S251
30363	T0
30380	S10
30384	T0
30403	S252
30409	T0
30427	S231
30431	T0
30450	S242
30456	T0
30474	S20
30478	T0
30495	S252
30498	T0
30517	S231
30520	T0
30543	S244
30546	T0
30564	S242
30570	T0
30584	S270
30588	T0
30605	S244
30608	T0
30619	S270
30622	T0
30645	S243
30650	T0
30672	S241
30675	T0
30700	S242
30703	T0
30723	S10
30726	T0
30754	S241
30762	T0
30780	S270
30784	T0
30787	S220
30791	T0
30808	S244
30812	T0
30837	S241
30844	T0
30847	S261
30855	T0
30870	S262
30875	T0
30877	P263
30881	T0
30901	S243
30907	T0
30926	S242
30933	T0
30950	S241
30954	T0
30977	S243
30982	T0
30997	S244
31002	T0
31025	S241
31029	T0
31051	S242
31055	T0
31073	S241
31079	T0
31100	S242
31106	T0
31125	S20
31131	T0
31149	S251
31152	T0
31170	S232
31178	T0
31200	S244
31206	T0
31226	S242
31233	T0
31254	S242
31261	T0
31278	S241
31282	T0
31300	S232
31307	T0
31327	S20
31335	T0
31358	S231
31364	T0
31366	P261
31374	T0
31392	S262
31395	T0
31397	P263
31402	T0
31422	S232
31426	T0
31428	P220
31435	T0
31454	S20
31462	T0
31479	S270
31483	T0
31502	S244
31508	T0
31523	S241
31526	T0
31545	S10
31548	T0
31564	S242
31568	T0
31589	S241
31593	T0
31617	S232
31620	T0
31637	S270
31645	T0
31665	S242
31669	T0
31686	S251
31694	T0
31712	S252
31720	T0
31739	S241
31746	T0
31747	P220
31752	T0
31771	S244
31779	T0
31799	S232
31806	T0
31827	S242
31834	T0
31855	S244
31861	T0
31862	P261
31865	T0
31883	S262
31886	T0
31888	P263
31892	T0
31917	S241
31921	T0
31944	S270
31948	T0
31968	S20
31973	T0
31991	S242
31994	T0
32013	S244
32017	T0
32036	S241
32043	T0
32067	S243
32072	T0
32089	S241
32094	T0
32117	S231
32122	T0
32145	S270
32153	T0
32174	S10
32179	T0
32201	S270
32205	T0
32226	S270
32231	T0
32247	S241
32250	T0
32267	S244
32270	T0
32289	S241
32292	T0
32309	S243
32316	T0
32337	S242
32345	T0
32363	S241
32369	T0
32385	S244
32392	T0
32406	S243
32412	T0
32431	S251
32436	T0
32454	S252
32462	T0
32463	P261
32466	T0
32489	S262
32497	T0
32498	P263
32501	T0
32523	S252
32529	T0
32547	S242
32550	T0
32569	S241
32572	T0
32598	S243
32605	T0
32621	S242
32624	T0
32640	S244
32647	T0
32667	S243
32671	T0
32690	S241
32695	T0
32711	S243
32717	T0
32736	S242
32743	T0
32745	P220
32749	T0
32771	S243
32776	T0
32801	S244
32806	T0
32822	S241
32826	T0
32844	S20
32848	T0
32849	P261
32854	T0
32875	S262
32878	T0
32880	P263
32885	T0
32904	S252
32912	T0
32929	S251
32937	T0
32959	S252
32964	T0
32978	S244
32981	T0
32983	P220
32987	T0
33008	S231
33016	T0
33034	S243
33038	T0
33055	S241
33061	T0
33079	S244
33082	T0
33104	S251
33112	T0
33140	S252
33145	T0
33168	S244
33176	T0
33194	S232
33197	T0
33221	S242
33229	T0
33250	S241
33253	T0
33272	S242
33275	T0
33296	S232
33301	T0
33319	S10
33323	T0
33344	S242
33348	T0
33368	S244
33375	T0
33398	S241
33405	T0
33428	S251
33433	T0
33455	S20
33461	T0
33475	S243
33480	T0
33481	P220
33489	T0
33508	S241
33516	T0
33536	S252
33543	T0
33563	S232
33566	T0
33585	S231
33590	T0
33611	S241
33617	T0
33641	S242
33647	T0
33668	S10
33673	T0
33692	S252
33696	T0
33711	S251
33715	T0
33736	S270
33744	T0
33757	S10
33760	T0
33781	S20
33786	T0
33787	P261
33792	T0
33811	S262
33819	T0
33820	P263
33826	T0
33844	S10
33850	T0
33852	P261
33856	T0
33878	S262
33882	T0
33884	P263
33889	T0
33913	S270
33916	T0
33918	P220
33926	T0
33953	S270
33956	T0
33975	S252
33978	T0
33979	P220
33982	T0
34002	S241
34009	T0
34024	S244
34030	T0
34046	S241
34051	T0
34075	S241
34081	T0
34102	S243
34110	T0
34130	S270
34135	T0
34155	S20
34158	T0
34174	S242
34177	T0
34201	S241
34206	T0
34225	S243
34231	T0
34247	S241
34255	T0
34276	S243
34284	T0
34303	S244
34311	T0
34312	P220
34316	T0
34340	S242
34347	T0
34371	S241
34379	T0
34380	P220
34384	T0
34405	S231
34411	T0
34435	S244
34442	T0
34463	S242
34468	T0
34486	S241
34489	T0
34507	S243
34514	T0
34537	S241
34541	T0
34566	S252
34572	T0
34590	S241
34595	T0
34614	S242
34618	T0
34634	S232
34640	T0
34659	S241
34662	T0
34681	S20
34687	T0
34706	S244
34711	T0
34730	S252
34736	T0
34755	S10
34758	T0
34777	S242
34782	T0
34804	S243
34810	T0
34833	S242
34838	T0
34858	S244
34866	T0
34882	S241
34890	T0
34910	S242
34913	T0
34934	S232
34938	T0
34958	S231
34963	T0
34984	S20
34989	T0
35011	S243
35018	T0
35040	S10
35043	T0
35061	S252
35069	T0
35071	T0
35076	T0
35095	S231
35100	T0
35126	S251
35131	T0
35142	S252
35149	T0
35150	P220
35158	T0
35159	P261
35162	T0
35184	S262
35187	T0
35189	P263
35193	T0
35212	S242
35220	T0
35241	S241
35249	T0
35267	S10
35271	T0
35292	S242
35295	T0
35311	S243
35314	T0
35332	S242
35338	T0
35360	S241
35366	T0
35387	S242
35395	T0
35409	S251
35414	T0
35430	S252
35433	T0
35434	P220
35440	T0
35461	S252
35469	T0
35486	S231
35489	T0
35506	S251
35510	T0
35531	S252
35537	T0
35555	S251
35559	T0
35582	S10
35588	T0
35611	S241
35619	T0
35636	S242
35639	T0
35656	S270
35661	T0
35677	S244
35684	T0
35707	S243
35714	T0
35716	P261
35724	T0
35744	S262
35747	T0
35749	P263
35756	T0
35777	S252
35785	T0
35797	S251
35804	T0
35827	S231
35831	T0
35850	S242
35856	T0
35858	P220
35862	T0
35884	S243
35891	T0
35910	S244
35918	T0
35934	S10
35938	T0
35957	S20
35963	T0
35986	S10
35994	T0
36014	S232
36017	T0
36037	S231
36044	T0
36060	S242
36067	T0
36086	S231
36094	T0
36116	S251
36120	T0
36137	S231
36142	T0
36164	S243
36172	T0
36198	S252
36205	T0
36225	S270
36233	T0
36253	S231
36258	T0
36275	S252
36279	T0
36298	S251
36304	T0
36326	S252
36330	T0
36347	S251
36352	T0
36369	S243
36373	T0
36391	S244
36395	T0
36417	S242
36422	T0
36444	S243
36448	T0
36468	S20
36475	T0
36491	S251
36499	T0
36518	S252
36521	T0
36539	S231
36547	T0
36565	S242
36569	T0
36571	P261
36577	T0
36591	S262
36594	T0
36595	P263
36602	T0
36620	S232
36625	T0
36645	S244
36650	T0
36672	S242
36677	T0
36698	S243
36705	T0
36726	S242
36732	T0
36752	S244
36758	T0
36779	S241
36784	T0
36802	S243
36806	T0
36807	P261
36810	T0
36835	S262
36838	T0
36840	P263
36844	T0
36867	S251
36875	T0
36893	S20
36897	T0
36915	S244
36922	T0
36937	S232
36943	T0
36944	P261
36948	T0
36966	S262
36974	T0
36975	P263
36982	T0
37005	S241
37009	T0
37030	S242
37036	T0
37060	S241
37067	T0
37088	S244
37096	T0
37110	S242
37116	T0
37134	S241
37140	T0
37159	S244
37167	T0
37187	S231
37190	T0
37207	S243
37212	T0
37234	S241
37242	T0
37244	P220
37247	T0
37267	S20
37271	T0
37289	S232
37296	T0
37297	P220
37300	T0
37317	S241
37320	T0
37343	S243
37347	T0
37368	S232
37373	T0
37375	P220
37378	T0
37392	S244
37396	T0
37398	P261
37406	T0
37421	S262
37429	T0
37431	P263
37434	T0
37449	S231
37454	T0
37471	S252
37478	T0
37501	S252
37509	T0
37531	S244
37534	T0
37545	S242
37553	T0
37579	S243
37586	T0
37604	S252
37611	T0
37614	S220
37622	T0
37641	S231
37647	T0
37669	S243
37672	T0
37673	P261
37680	T0
37704	S262
37707	T0
37708	P263
37711	T0
37735	S232
37738	T0
37741	S220
37746	T0
37765	S20
37773	T0
37776	S261
37784	T0
37806	S262
37814	T0
37817	S263
37820	T0
37841	S243
37844	T0
37860	S232
37866	T0
37886	S242
37890	T0
37907	S244
37912	T0
37931	S243
37937	T0
37954	S244
37957	T0
37978	S241
37983	T0
37984	P220
37991	T0
38010	S231
38015	T0
38036	S244
38039	T0
38059	S242
38067	T0
38083	S243
38088	T0
38102	S244
38107	T0
38108	P261
38113	T0
38130	S262
38137	T0
38139	P263
38144	T0
38164	S20
38169	T0
38187	S244
38190	T0
38208	S231
38215	T0
38235	S270
38243	T0
38245	P261
38249	T0
38267	S262
38275	T0
38276	P263
38280	T0
38295	S20
38302	T0
38320	S10
38323	T0
38325	P220
38331	T0
38350	S242
38358	T0
38380	S270
38386	T0
38401	S10
38409	T0
38426	S252
38431	T0
38432	P261
38436	T0
38451	S262
38458	T0
38460	P263
38468	T0
38471	S220
38478	T0
38495	S241
38501	T0
38523	S232
38528	T0
38550	S10
38556	T0
38572	S242
38580	T0
38600	S20
38608	T0
38625	S251
38633	T0
38650	S244
38655	T0
38667	S243
38674	T0
38692	S20
38698	T0
38700	P261
38705	T0
38727	S262
38732	T0
38733	P263
38737	T0
38752	S243
38760	T0
38780	S244
38788	T0
38808	S241
38815	T0
38834	S244
38838	T0
38858	S242
38864	T0
38884	S244
38890	T0
38906	S241
38909	T0
38929	S244
38932	T0
38951	S242
38955	T0
38976	S244
38983	T0
39002	S242
39007	T0
39028	S270
39032	T0
39035	S220
39038	T0
39055	S241
39061	T0
39084	S244
39091	T0
39115	S241
39119	T0
39138	S20
39143	T0
39160	S232
39165	T0
39183	S242
39189	T0
39207	S243
39212	T0
39238	S241
39245	T0
39263	S243
39267	T0
39286	S244
39292	T0
39305	S243
39308	T0
39326	S241
39332	T0
39349	S243
39353	T0
39369	S231
39377	T0
39378	P220
39381	T0
39400	S252
39406	T0
39428	S251
39436	T0
39453	S231
39456	T0
39458	P220
39466	T0
39485	S241
39490	T0
39515	S244
39518	T0
39534	S243
39541	T0
39556	S241
39562	T0
39584	S232
39590	T0
39610	S242
39615	T0
39617	P261
39621	T0
39640	S262
39648	T0
39651	S263
39655	T0
39676	S270
39680	T0
39702	S251
39708	T0
39729	S270
39735	T0
39736	P220
39740	T0
39758	S252
39761	T0
39780	S244
39788	T0
39812	S270
39817	T0
39831	S244
39839	T0
39862	S243
39866	T0
39888	S251
39891	T0
39914	S252
39917	T0
39936	S251
39944	T0
39947	S220
39953	T0
39956	S261
39964	T0
39980	S262
39985	T0
39986	P263
39994	T0
39995	P220
39999	T0
40016	S243
40024	T0
40046	S244
40054	T0
40060	T0
40063	T0
40081	S244
40085	T0
40102	S232
40105	T0
40121	S20
40126	T0
40146	S232
40154	T0
40167	S231
40172	T0
40189	S231
40197	T0
40213	S241
40218	T0
40241	S243
40247	T0
40267	S244
40272	T0
40294	S243
40297	T0
40319	S242
40326	T0
40348	S244
40354	T0
40375	S241
40378	T0
40399	S244
40402	T0
40422	S241
40430	T0
40447	S231
40455	T0
40470	S20
40473	T0
40493	S10
40497	T0
40517	S20
40522	T0
40523	P261
40530	T0
40549	S262
40556	T0
40557	P263
40564	T0
40586	S20
40593	T0
40612	S241
40615	T0
40631	S20
40637	T0
40656	S232
40663	T0
40685	S242
40689	T0
40707	S270
40713	T0
40730	S252
40736	T0
40738	P220
40743	T0
40763	S242
40769	T0
40770	P261
40778	T0
40799	S262
40805	T0
40806	P263
40809	T0
40828	S244
40831	T0
40851	S243
40859	T0
40880	S241
40886	T0
40887	P261
40894	T0
40910	S262
40917	T0
40918	P263
40924	T0
40945	S10
40952	T0
40969	S241
40974	T0
40998	S20
41006	T0
41028	S20
41036	T0
41037	P220
41044	T0
41063	S251
41066	T0
41086	S252
41091	T0
41114	S231
41119	T0
41144	S10
41151	T0
41176	S242
41179	T0
41195	S10
41198	T0
41215	S244
41222	T0
41242	S242
41245	T0
41258	S243
41266	T0
41283	S242
41287	T0
41315	S20
41319	T0
41336	S270
41341	T0
41367	S244
41371	T0
41390	S243
41396	T0
41397	P220
41402	T0
41423	S270
41426	T0
41444	S252
41448	T0
41471	S10
41475	T0
41497	S10
41504	T0
41525	S252
41531	T0
41551	S251
41557	T0
41576	S241
41580	T0
41581	P220
41586	T0
41587	P220
41594	T0
41621	S10
41626	T0
41651	S10
41655	T0
41673	S232
41679	T0
41699	S270
41707	T0
41722	S242
41725	T0
41746	S241
41751	T0
41775	S244
41781	T0
41803	S243
41806	T0
41807	P220
41811	T0
41832	S10
41836	T0
41857	S243
41861	T0
41880	S20
41888	T0
41891	S261
41894	T0
41910	S262
41918	T0
41921	S263
41925	T0
41949	S252
41955	T0
41973	S232
41978	T0
41980	P220
41984	T0
42002	S10
42005	T0
42030	S252
42036	T0
42054	S251
42058	T0
42078	S231
42081	T0
42100	S251
42104	T0
42124	S242
42131	T0
42147	S241
42150	T0
42167	S242
42170	T0
42188	S241
42195	T0
42214	S244
42218	T0
42242	S244
42250	T0
42271	S232
42279	T0
42297	S243
42301	T0
42302	P220
42309	T0
42312	S261
42318	T0
42338	S262
42343	T0
42344	P263
42352	T0
42374	S251
42381	T0
42384	S220
42387	T0
42403	S241
42410	T0
42431	S243
42434	T0
42449	S242
42457	T0
42479	S241
42485	T0
42503	S242
42507	T0
42530	S243
42534	T0
42556	S241
42559	T0
42579	S242
42584	T0
42608	S244
42614	T0
42635	S241
42643	T0
42667	S244
42675	T0
42697	S243
42700	T0
42725	S244
42728	T0
42750	S243
42757	T0
42777	S244
42781	T0
42801	S241
42804	T0
42824	S243
42831	T0
42853	S241
42858	T0
42880	S242
42884	T0
42901	S252
42905	T0
42928	S251
42935	T0
42952	S242
42959	T0
42973	S244
42978	T0
43003	S242
43010	T0
43030	S251
43036	T0
43061	S252
43068	T0
43085	S231
43090	T0
43111	S252
43115	T0
43117	P261
43120	T0
43140	S262
43145	T0
43146	P263
43152	T0
43168	S231
43172	T0
43173	P220
43180	T0
43199	S270
43206	T0
43224	S231
43229	T0
43250	S243
43258	T0
43284	S20
43288	T0
43306	S252
43309	T0
43329	S241
43335	T0
43354	S243
43360	T0
43361	P261
43366	T0
43381	S262
43384	T0
43386	P263
43394	T0
43411	S10
43418	T0
43419	P261
43423	T0
43444	S262
43448	T0
43449	P263
43456	T0
43477	S270
43482	T0
43496	S20
43503	T0
43522	S232
43526	T0
43550	S232
43557	T0
43572	S252
43579	T0
43588	T0
43593	T0
43613	S20
43619	T0
43620	P220
43624	T0
43625	P220
43628	T0
43651	S20
43654	T0
43657	S220
43662	T0
43682	S242
43687	T0
43711	S243
43719	T0
43741	S244
43748	T0
43768	S232
43772	T0
43788	S241
43792	T0
43812	S252
43816	T0
43833	S20
43839	T0
43859	S232
43864	T0
43887	S252
43893	T0
43894	P261
43898	T0
43916	S262
43920	T0
43922	P263
43930	T0
43950	S243
43955	T0
43975	S242
43982	T0
44002	S241
44006	T0
44031	S244
44035	T0
44055	S243
44059	T0
44060	P261
44063	T0
44087	S262
44094	T0
44097	S263
44105	T0
44124	S244
44129	T0
44151	S242
44156	T0
44180	S244
44186	T0
44206	S270
44210	T0
44233	S241
44241	T0
44261	S251
44268	T0
44270	P220
44276	T0
44279	S261
44284	T0
44300	S262
44305	T0
44306	P263
44313	T0
44333	S244
44337	T0
44339	P220
44343	T0
44347	S220
44353	T0
44370	S241
44374	T0
44392	S244
44398	T0
44416	S242
44424	T0
44449	S231
44454	T0
44471	S10
44475	T0
44492	S244
44496	T0
44520	S20
44523	T0
44542	S20
44547	T0
44565	S251
44570	T0
44589	S252
44596	T0
44618	S270
44625	T0
44627	P220
44633	T0
44655	S241
44662	T0
44686	S270
44694	T0
44715	S232
44722	T0
44724	P220
44732	T0
44755	S270
44758	T0
44759	P220
44764	T0
44786	S10
44792	T0
44812	S241
44815	T0
44835	S241
44843	T0
44861	S10
44867	T0
44887	S231
44894	T0
44895	P261
44902	T0
44923	S262
44931	T0
44932	P263
44939	T0
44955	S241
44962	T0
44983	S244
44990	T0
45010	S232
45015	T0
45016	P220
45020	T0
45040	S270
45044	T0
45066	S241
45070	T0
45087	S243
45092	T0
45114	S231
45118	T0
45119	P220
45125	T0
45150	S20
45156	T0
45176	S244
45181	T0
45204	S243
45211	T0
45229	S242
45233	T0
45253	S244
45257	T0
45271	S232
45278	T0
45301	S243
45307	T0
45327	S242
45334	T0
45359	S232
45365	T0
45383	S231
45387	T0
45406	S231
45414	T0
45433	S241
45436	T0
45459	S244
45466	T0
45491	S243
45499	T0
45518	S244
45526	T0
45548	S242
45553	T0
45566	S244
45573	T0
45595	S241
45599	T0
45617	S243
45620	T0
45636	S242
45642	T0
45664	S244
45668	T0
45670	P261
45673	T0
45692	S262
45697	T0
45698	P263
45703	T0
45727	S243
45735	T0
45757	S242
45764	T0
45784	S241
45787	T0
45808	S232
45814	T0
45835	S252
45843	T0
45863	S20
45871	T0
45888	S241
45892	T0
45915	S243
45920	T0
45938	S244
45944	T0
45960	S243
45965	T0
45985	S242
45992	T0
46018	S232
46021	T0
46042	S20
46047	T0
46055	T0
46063	T0
46085	S20
46093	T0
46115	S252
46121	T0
46133	S251
46139	T0
46159	S252
46162	T0
46181	S251
46185	T0
46208	S242
46214	T0
46239	S243
46242	T0
46244	P261
46249	T0
46263	S262
46271	T0
46272	P263
46275	T0
46290	S242
46293	T0
46317	S243
46325	T0
46326	P261
46332	T0
46349	S262
46355	T0
46357	P263
46363	T0
46383	S252
46389	T0
46411	S242
46417	T0
46442	S243
46449	T0
46466	S232
46469	T0
46492	S10
46499	T0
46518	S241
46521	T0
46544	S243
46550	T0
46568	S241
46574	T0
46593	S243
46600	T0
46619	S242
46623	T0
46637	S244
46640	T0
46668	S242
46671	T0
46691	S241
46699	T0
46716	S242
46722	T0
46743	S244
46746	T0
46747	P220
46754	T0
46774	S251
46782	T0
46785	S261
46793	T0
46817	S262
46820	T0
46822	P263
46828	T0
46829	P261
46835	T0
46853	S262
46858	T0
46859	P263
46866	T0
46883	S232
46890	T0
46913	S270
46916	T0
46937	S10
46945	T0
46946	P261
46950	T0
46970	S262
46975	T0
46976	P263
46983	T0
47002	S241
47005	T0
47021	S10
47026	T0
47049	S232
47055	T0
47071	S270
47077	T0
47101	S241
47104	T0
47127	S242
47132	T0
47148	S241
47152	T0
47176	S231
47182	T0
47200	S241
47206	T0
47209	S261
47215	T0
47235	S262
47238	T0
47242	S263
47249	T0
47267	S241
47273	T0
47290	S242
47295	T0
47315	S232
47322	T0
47345	S243
47350	T0
47369	S241
47374	T0
47394	S231
47398	T0
47415	S270
47423	T0
47424	P220
47431	T0
47449	S270
47457	T0
47476	S231
47481	T0
47502	S241
47508	T0
47526	S232
47531	T0
47534	S261
47541	T0
47564	S262
47570	T0
47573	S263
47580	T0
47602	S270
47608	T0
47632	S20
47637	T0
47655	S10
47663	T0
47680	S241
47683	T0
47702	S244
47707	T0
47727	S243
47733	T0
47755	S241
47761	T0
47781	S251
47784	T0
47811	S232
47818	T0
47820	P220
47827	T0
47844	S243
47850	T0
47865	S244
47873	T0
47875	T0
47879	T0
47894	S241
47900	T0
47917	S243
47922	T0
47943	S232
47946	T0
47967	S243
47974	T0
47996	S244
48003	T0
48018	S20
48023	T0
48039	S231
48044	T0
48059	S252
48065	T0
48084	S244
48087	T0
48108	S270
48114	T0
48132	S232
48139	T0
48157	S231
48161	T0
48185	S232
48193	T0
48216	S20
48219	T0
48240	S252
48243	T0
48265	S270
48272	T0
48286	S252
48291	T0
48318	S10
48325	T0
48344	S252
48348	T0
48367	S251
48371	T0
48396	S251
48403	T0
48426	S252
48433	T0
48451	S231
48454	T0
48471	S242
48476	T0
48498	S231
48505	T0
48525	S242
48531	T0
48550	S243
48556	T0
48557	P220
48563	T0
48585	S231
48593	T0
48609	S231
48617	T0
48635	S10
48639	T0
48663	S251
48666	T0
48690	S242
48693	T0
48713	S241
48717	T0
48742	S242
48746	T0
48764	S270
48772	T0
48796	S242
48801	T0
48824	S243
48828	T0
48853	S20
48858	T0
48876	S10
48882	T0
48883	P261
48889	T0
48910	S262
48914	T0
48916	P263
48923	T0
48942	S252
48946	T0
48969	S251
48972	T0
48991	S241
48997	T0
49017	S243
49025	T0
49042	S244
49048	T0
49069	S242
49075	T0
49089	S270
49097	T0
49115	S251
49118	T0
49138	S252
49141	T0
49160	S242
49168	T0
49169	P261
49174	T0
49191	S262
49199	T0
49201	P263
49204	T0
49206	P261
49212	T0
49229	S262
49236	T0
49238	P263
49245	T0
49268	S251
49273	T0
49296	S252
49299	T0
49317	S232
49324	T0
49343	S10
49351	T0
49366	S244
49372	T0
49394	S232
49401	T0
49421	S244
49428	T0
49448	S241
49454	T0
49469	S243
49473	T0
49490	S244
49494	T0
49519	S242
49527	T0
49544	S243
49552	T0
49572	S20
49580	T0
49591	S242
49595	T0
49618	S244
49626	T0
49645	S241
49651	T0
49668	S242
49676	T0
49694	S242
49699	T0
49713	S241
49716	T0
49736	S244
49744	T0
49745	P261
49752	T0
49771	S262
49777	T0
49778	P263
49786	T0
49802	S241
49806	T0
49828	S244
49832	T0
49850	S243
49857	T0
49878	S241
49886	T0
49911	S243
49919	T0
49941	S244
49944	T0
49966	S243
49974	T0
49996	S232
49999	T0
50019	S232
50026	T0
50045	S251
50050	T0
50072	S252
50080	T0
50099	S232
50106	T0
50107	P261
50115	T0
50135	S262
50141	T0
50142	P263
50150	T0
50167	S252
50170	T0
50188	S231
50192	T0
50209	S252
50216	T0
50236	S251
50244	T0
50269	S232
50277	T0
50300	S244
50307	T0
50330	S243
50334	T0
50356	S231
50364	T0
50383	S244
50390	T0
50408	S20
50414	T0
50431	S270
50435	T0
50437	P220
50440	T0
50459	S242
50466	T0
50485	S20
50490	T0
50503	S252
50507	T0
50533	S20
50539	T0
50560	S270
50565	T0
50586	S231
50593	T0
50611	S231
50618	T0
50636	S232
50644	T0
50665	S20
50672	T0
50687	S251
50692	T0
50705	S231
50713	T0
50733	S270
50740	T0
50764	S243
50767	T0
50791	S244
50796	T0
50817	S243
50823	T0
50841	S244
50844	T0
50861	S243
50864	T0
50865	P220
50871	T0
50890	S241
50898	T0
50918	S244
50921	T0
50936	S243
50942	T0
50961	S242
50968	T0
50989	S241
50992	T0
51010	S10
51018	T0
51037	S20
51045	T0
51046	P261
51051	T0
51068	S262
51073	T0
51074	P263
51078	T0
51100	S270
51108	T0
51126	S252
51129	T0
51154	S251
51157	T0
51178	S252
51186	T0
51205	S241
51213	T0
51214	P220
51219	T0
51240	S252
51244	T0
51265	S20
51272	T0
51290	S251
51295	T0
51320	S10
51326	T0
51328	P261
51331	T0
51343	S262
51348	T0
51351	S263
51355	T0
51374	S251
51379	T0
51398	S231
51403	T0
51415	S244
51420	T0
51443	S242
51451	T0
51466	S232
51474	T0
51506	S231
51511	T0
51531	S244
51535	T0
51556	S241
51561	T0
51581	S244
51586	T0
51603	S243
51609	T0
51629	S241
51637	T0
51655	S244
51659	T0
51681	S231
51685	T0
51706	S243
51711	T0
51712	P261
51720	T0
51738	S262
51741	T0
51744	S263
51747	T0
51766	S270
51774	T0
51796	S232
51801	T0
51818	S242
51825	T0
51844	S243
51848	T0
51867	S241
51873	T0
51895	S243
51900	T0
51920	S244
51926	T0
51947	S231
51954	T0
51957	S220
51965	T0
51982	S242
51988	T0
51989	P220
51992	T0
52013	S242
52020	T0
52044	S244
52052	T0
52069	S243
52072	T0
52092	S270
