time	event
113085	T0
113114	S160
113120	T0
113202	S151
113206	T0
113222	S42
113225	T0
113230	T0
113236	T0
113340	S151
113346	T0
113347	T0
113352	T0
113373	S70
113380	T0
113407	S160
113410	T160
113435	S160
113439	T160
113466	S160
113470	T0
113476	T0
113484	T0
113497	T11
113503	T0
113504	P12
113511	T0
113513	T13
113518	T0
113551	S160
113553	T160
113574	S160
113578	T0
113719	S31
113722	T0
113747	S160
113750	T160
113779	S160
113782	T160
113814	S160
113818	T0
113822	S70
113826	T70
113833	S70
113837	T70
113853	S70
113856	T0
113884	S160
113887	T160
113909	S160
113916	T0
113928	T21
113933	T0
113934	P22
113939	T0
113974	S160
113976	T160
114008	S160
114015	T0
114035	T21
114042	T0
114114	S22
114118	T0
114121	T23
114129	T0
114149	S70
114153	T70
114176	S70
114179	T70
114190	S70
114194	T0
114226	S160
114232	T0
114495	S35
114501	T0
114507	T0
114514	T0
114535	S160
114538	T160
114575	S160
114582	T0
114604	T21
114610	T0
114644	S22
114649	T0
114681	T23
114685	T0
114714	S160
114717	T0
114736	S70
114740	T0
114772	S160
114776	T160
114802	S160
114804	T160
114842	S160
114844	T160
114873	S160
114876	T0
114903	T21
114908	T0
114914	S22
114918	T0
114930	T23
114935	T0
114967	S160
114969	T160
114997	S160
115001	T160
115031	S160
115034	T160
115061	S160
115065	T0
115073	T11
115081	T0
115103	S12
115106	T0
115120	T13
115128	T0
115158	S160
115160	T160
115191	S160
115195	T160
115223	S160
115226	T160
115243	S160
115247	T0
115269	S70
115273	T70
115288	S70
115294	T0
115313	S160
115317	T160
115346	S160
115351	T0
115353	P31
115359	T0
115513	S33
115516	T0
115540	S160
115544	T160
115566	S160
115568	T160
115593	S160
115597	T160
115627	S160
115632	T0
115650	S70
115652	T70
115679	S70
115681	T70
115693	S70
115699	T0
115730	S160
115732	T160
115753	S160
115756	T160
115787	S160
115790	T0
115797	T0
115805	T0
115809	S70
115811	T70
115828	S70
115831	T70
115843	S70
115847	T0
115877	S160
115879	T160
115911	S160
115914	T160
115943	S160
115950	T0
115951	P22
115958	T0
115961	T23
115966	T0
115970	T0
115978	T0
116015	S160
116019	T0
116048	S160
116050	T160
116075	S160
116079	T160
116101	S160
116107	T0
116133	S70
116137	T70
116147	S70
116155	T0
116171	S160
116174	T160
116197	S160
116202	T0
116207	T0
116211	T0
116251	T21
116258	T0
116259	P22
116266	T0
116293	T23
116297	T0
116303	T0
116309	T0
116315	T21
116321	T0
116322	P22
116327	T0
116352	T23
116359	T0
116395	S160
116397	T160
116425	S160
116431	T0
116520	S22
116523	T0
116550	T23
116556	T0
116562	T0
116570	T0
117099	S31
117102	T0
117106	T0
117110	T0
117425	S31
117433	T0
117436	T0
117444	T0
117517	S43
117523	T0
117529	T0
117533	T0
117541	T0
117545	T0
117570	S160
117574	T160
117601	S160
117605	T160
117643	S160
117645	T160
117679	S160
117687	T0
117709	S70
117717	T0
117747	S160
117751	T160
117786	S160
117790	T160
117820	S160
117823	T0
117849	T21
117853	T0
117871	S22
117875	T0
117878	T23
117885	T0
117887	P211
117890	T0
117914	S212
117922	T0
117925	S213
117931	T0
117958	S160
117962	T160
117998	S160
118001	T0
118015	T11
118019	T0
118022	S12
118025	T0
118028	T13
118036	T0
118063	S160
118069	T0
118142	S151
118149	T0
118172	S160
118174	T160
118201	S160
118203	T160
118229	S160
118237	T0
118258	S70
118262	T70
118273	S70
118276	T70
118287	S70
118290	T0
118321	S160
118324	T160
118354	S160
118356	T160
118380	S160
118384	T160
118413	S160
118419	T0
118447	T21
118452	T0
118468	S22
118475	T0
118484	T23
118490	T0
118515	S160
118519	T0
118549	S70
118553	T70
118560	S70
118562	T70
118576	S70
118579	T0
118606	S160
118610	T160
118632	S160
118635	T0
118654	S70
118657	T0
118696	S160
118699	T160
118731	S160
118735	T160
118772	S160
118775	T160
118803	S160
118807	T0
118813	T21
118819	T0
118820	P22
118823	T0
118850	T23
118855	T0
118887	S160
118891	T160
118923	S160
118931	T0
118947	S70
118949	T70
118971	S70
118975	T0
119010	S160
119013	T160
119046	S160
119048	T160
119076	S160
119079	T160
119109	S160
119113	T0
119133	S70
119137	T70
119156	S70
119164	T0
119196	S160
119199	T160
119237	S160
119243	T0
119255	S70
119258	T70
119281	S70
119283	T70
119302	S70
119308	T0
119338	S160
119342	T0
119376	T21
119383	T0
119384	P22
119389	T0
119403	T23
119411	T0
119418	T0
119421	T0
119437	S70
119440	T0
119460	T11
119467	T0
119474	S12
119481	T0
119493	T13
119497	T0
119510	T11
119516	T0
119517	P12
119525	T0
119531	T13
119534	T0
119558	S160
119561	T160
119595	S160
119597	T160
119630	S160
119635	T0
119642	S70
119646	T70
119667	S70
119669	T70
119686	S70
119690	T0
119721	S160
119725	T160
119755	S160
119761	T0
119789	S160
119797	T0
119814	S70
119821	T0
119856	S160
119858	T160
119889	S160
119891	T160
119926	S160
119933	T0
119939	T0
119943	T0
119970	S160
119972	T160
119998	S160
120002	T160
120032	S160
120040	T0
120070	T21
120078	T0
120134	S22
120141	T0
120175	T23
120180	T0
120188	T0
120192	T0
120218	S70
120220	T70
120225	S70
120230	T0
120255	S160
120259	T160
120293	S160
120296	T0
120302	T0
120309	T0
120313	S46
120321	T0
120337	S42
120344	T0
120498	S43
120503	T0
120509	T0
120515	T0
120519	S211
120523	T0
120538	S212
120541	T0
120543	P213
120551	T0
120558	T0
120564	T0
120598	S152
120605	T0
120630	S160
120634	T160
120668	S160
120671	T160
120704	S160
120712	T0
120724	S70
120728	T70
120739	S70
120744	T0
120771	S160
120777	T0
120803	T21
120809	T0
120893	S22
120898	T0
120916	T23
120920	T0
120945	S22
120952	T0
121000	T23
121004	T0
121018	S70
121021	T70
121025	S70
121032	T0
121071	S160
121073	T160
121109	S160
121112	T160
121145	S160
121148	T0
121164	S42
121169	T0
121177	T0
121183	T0
121211	S160
121213	T160
121239	S160
121241	T160
121260	S160
121266	T0
121274	S70
121278	T70
121288	S70
121292	T70
121303	S70
121308	T0
121335	S160
121339	T160
121357	S160
121361	T160
121399	S160
121402	T0
121410	T0
121418	T0
121450	S160
121458	T0
121466	T0
121471	T0
121500	S160
121506	T0
122418	S46
122422	T0
122815	S43
122818	T0
122823	T0
122829	T0
122845	S70
122851	T0
122857	T0
122862	T0
122868	S70
122870	T70
122874	S70
122879	T0
122910	S160
122917	T0
123038	S35
123045	T0
123050	T0
123056	T0
123080	S70
123088	T0
123111	S160
123114	T160
123141	S160
123143	T160
123179	S160
123187	T0
123203	S70
123206	T0
123235	S160
123237	T160
123266	S160
123270	T160
123304	S160
123310	T0
123552	S31
123559	T0
123591	S160
123595	T160
123628	S160
123632	T160
123663	S160
123665	T160
123690	S160
123696	T0
123719	S70
123723	T70
123732	S70
123738	T0
123776	S160
123778	T160
123805	S160
123813	T0
123825	S70
123827	T70
123853	S70
123856	T70
123875	S70
123882	T0
123911	S160
123915	T0
123921	T0
123929	T0
124028	S151
124036	T0
124068	S160
124071	T160
124101	S160
124103	T160
124131	S160
124137	T0
124169	S160
124175	T0
124201	S70
124205	T0
124232	S160
124235	T160
124263	S160
124266	T160
124299	S160
124301	T160
124327	S160
124330	T0
124338	T0
124346	T0
124376	S153
124383	T0
124553	S43
124561	T0
124566	T0
124569	T0
124596	S160
124604	T0
124609	S211
124615	T0
124632	S212
124640	T0
124645	S213
124651	T0
124663	T11
124667	T0
124680	S12
124686	T0
124697	T13
124704	T0
124734	S160
124736	T160
124766	S160
124769	T0
124780	S70
124782	T70
124795	S70
124803	T0
124838	S160
124844	T0
124885	T21
124891	T0
124977	S22
124981	T0
124992	T23
124996	T0
125019	S160
125023	T160
125058	S160
125060	T160
125084	S160
125089	T0
125093	S46
125100	T0
125112	S41
125116	T0
125472	S46
125475	T0
125678	S42
125683	T0
125694	S43
125700	T0
125732	S160
125737	T0
125760	S44
125766	T0
125777	T21
125785	T0
125847	S22
125852	T0
125875	T23
125881	T0
125924	S160
125928	T160
125960	S160
125963	T160
125989	S160
125993	T160
126015	S160
126018	T0
126044	S160
126047	T160
126081	S160
126084	T160
126103	S160
126106	T0
126109	T0
126116	T0
126129	S70
126131	T70
126145	S70
126148	T70
126162	S70
126167	T0
126175	T0
126181	T0
126406	S35
126412	T0
126438	S160
126440	T160
126457	S160
126459	T160
126489	S160
126492	T160
126518	S160
126522	T0
126557	S160
126560	T160
126597	S160
126601	T0
126641	T21
126649	T0
126650	P22
126656	T0
126679	T23
126685	T0
126699	S70
126702	T70
126722	S70
126730	T0
126763	S160
126766	T160
126794	S160
126796	T160
126828	S160
126831	T160
126865	S160
126868	T0
126905	T21
126913	T0
127020	S22
127026	T0
127044	T23
127048	T0
127055	T0
127063	T0
127089	S160
127091	T160
127119	S160
127127	T0
127142	S70
127145	T70
127154	S70
127158	T70
127166	S70
127174	T0
127178	S211
127183	T0
127200	S212
127204	T0
127207	S213
127215	T0
127251	S160
127259	T0
127774	S31
127778	T0
127786	S151
127792	T0
127818	S160
127822	T0
127851	S160
127854	T0
127884	S160
127887	T160
127920	S160
127922	T160
127952	S160
127956	T160
127983	S160
127991	T0
128021	S160
128025	T160
128049	S160
128053	T0
128214	S31
128217	T0
128220	T0
128228	T0
128449	S33
128457	T0
128490	S160
128492	T160
128525	S160
128527	T160
128560	S160
128564	T160
128583	S160
128588	T0
128813	S43
128821	T0
128830	T0
128833	T0
128862	S160
128865	T160
128895	S160
128897	T160
128924	S160
128929	T0
128933	S46
128937	T0
128962	S43
128970	T0
129658	S46
129662	T0
129828	S41
129834	T0
129857	S46
129861	T0
130099	S41
130105	T0
130823	S42
130827	T0
130837	T0
130844	T0
130867	S160
130871	T160
130899	S160
130907	T0
130934	T21
130937	T0
130961	S22
130969	T0
130972	T23
130978	T0
130984	T0
130990	T0
130994	S211
130999	T0
131012	S212
131015	T0
131017	P213
131022	T0
131027	T0
131031	T0
131445	S43
131450	T0
131849	S46
131854	T0
131964	S41
131972	T0
132835	S42
132838	T0
132931	S47
132937	T0
132941	S46
132948	T0
132964	S42
132971	T0
133064	S43
133068	T0
133071	T0
133076	T0
133080	T11
133083	T0
133084	P12
133091	T0
133110	T13
133118	T0
133122	S70
133126	T70
133156	S70
133160	T0
133190	S160
133192	T160
133212	S160
133214	T160
133238	S160
133242	T160
133270	S160
133277	T0
133304	S70
133307	T70
133312	S70
133314	T70
133320	S70
133324	T0
133355	S160
133359	T160
133386	S160
133388	T160
133417	S160
133422	T0
133434	S70
133438	T70
133452	S70
133457	T0
133488	S160
133493	T0
133508	S70
133510	T70
133519	S70
133526	T0
133558	S160
133561	T160
133596	S160
133599	T160
133631	S160
133635	T160
133672	S160
133675	T0
133676	T0
133680	T0
133706	S160
133711	T0
133739	S160
133746	T0
133752	T0
133757	T0
133790	S160
133792	T160
133815	S160
133819	T160
133843	S160
133846	T160
133877	S160
133881	T0
133895	S70
133897	T70
133913	S70
133915	T70
133942	S70
133947	T0
133975	S160
133977	T160
134011	S160
134014	T160
134043	S160
134046	T160
134086	S160
134093	T0
134097	T0
134105	T0
134132	S160
134135	T160
134159	S160
134161	T160
134183	S160
134189	T0
134229	T21
134233	T0
134234	P22
134241	T0
134253	T23
134256	T0
134262	T0
134269	T0
134301	S160
134305	T160
134333	S160
134336	T160
134370	S160
134378	T0
134609	S35
134614	T0
134624	T0
134629	T0
134639	S70
134641	T70
134655	S70
134658	T70
134662	S70
134669	T0
134748	S32
134756	T0
134764	T0
134771	T0
134803	T21
134807	T0
134846	S22
134851	T0
134854	T23
134862	T0
134868	T0
134873	T0
134906	S160
134910	T160
134937	S160
134942	T0
134958	S70
134965	T0
134970	T0
134975	T0
135004	S160
135006	T160
135037	S160
135041	T160
135072	S160
135074	T160
135107	S160
135114	T0
135125	S70
135128	T70
135152	S70
135156	T70
135164	S70
135172	T0
135195	S160
135197	T160
135231	S160
135235	T160
135267	S160
135273	T0
135288	S70
135291	T70
135308	S70
135311	T0
135334	S160
135338	T160
135371	S160
135374	T0
135384	T0
135387	T0
135442	S151
135447	T0
135478	S160
135480	T160
135518	S160
135522	T160
135548	S160
135550	T160
135579	S160
135582	T0
135664	S35
135672	T0
135700	S160
135703	T160
135734	S160
135741	T0
135743	T0
135748	T0
135778	S153
135783	T0
135816	S160
135821	T0
135859	T21
135864	T0
135865	P22
135869	T0
135891	T23
135898	T0
135916	S70
135920	T70
135935	S70
135939	T70
135957	S70
135964	T0
135992	T11
136000	T0
136001	P12
136009	T0
136022	T13
136028	T0
136042	S70
136046	T70
136057	S70
136065	T0
136097	S160
136102	T0
136122	S70
136124	T70
136142	S70
136146	T70
136163	S70
136168	T0
136202	S160
136207	T0
136233	S70
136240	T0
136267	S160
136270	T160
136305	S160
136309	T0
136324	S70
136326	T70
136351	S70
136355	T0
136377	S160
136380	T160
136407	S160
136410	T160
136442	S160
136449	T0
136459	S70
136465	T0
136493	S160
136495	T160
136524	S160
136527	T0
136537	T21
136542	T0
136550	S22
136553	T0
136571	T23
136579	T0
136609	S160
136612	T160
136643	S160
136649	T0
136706	S41
136711	T0
137169	S42
137172	T0
137177	T0
137185	T0
137230	T21
137236	T0
137390	S22
137394	T0
137412	T23
137416	T0
137450	S160
137453	T160
137492	S160
137495	T160
137525	S160
137533	T0
137569	S160
137572	T160
137600	S160
137603	T160
137629	S160
137633	T0
137647	S70
137653	T0
137683	S160
137686	T0
137693	S70
137699	T0
137731	S160
137735	T160
137767	S160
137774	T0
137778	T0
137785	T0
137818	S160
137823	T0
137853	T11
137860	T0
137861	P12
137865	T0
137873	T13
137880	T0
137882	T0
137886	T0
138022	S33
138026	T0
138061	S160
138065	T160
138094	S160
138098	T160
138128	S160
138132	T160
138160	S160
138166	T0
138177	S70
138180	T0
138206	S160
138214	T0
138236	T21
138243	T0
138274	S22
138282	T0
138318	T23
138325	T0
138337	S70
138341	T70
138348	S70
138355	T0
138381	S160
138385	T160
138418	S160
138422	T160
138447	S160
138451	T160
138477	S160
138481	T0
138498	T11
138506	T0
138507	P12
138510	T0
138514	T13
138521	T0
138535	S70
138537	T70
138549	S70
138556	T0
138573	S44
138581	T0
138612	S160
138616	T160
138643	S160
138647	T160
138681	S160
138688	T0
138694	T0
138701	T0
138715	S70
138718	T70
138725	S70
138728	T0
138757	S160
138761	T0
138776	T21
138782	T0
138843	S22
138850	T0
138854	T23
138862	T0
138893	S160
138898	T0
138910	S32
138915	T0
138943	S160
138946	T160
138969	S160
138972	T160
139010	S160
139013	T160
139047	S160
139055	T0
139072	S70
139076	T70
139092	S70
139096	T0
139132	S160
139139	T0
139153	T21
139161	T0
139170	S22
139178	T0
139213	T23
139218	T0
139223	T0
139227	T0
139243	S70
139248	T0
139280	S160
139285	T0
139290	T0
139294	T0
139324	S160
139328	T160
139358	S160
139360	T160
139384	S160
139391	T0
139421	S153
139428	T0
139433	T0
139440	T0
139451	S43
139457	T0
139466	T0
139473	T0
139501	S160
139504	T0
139507	T0
139512	T0
139637	S31
139644	T0
139651	T0
139659	T0
139665	T0
139669	T0
139857	S31
139860	T0
139862	T0
139865	T0
139892	S160
139895	T160
139926	S160
139928	T160
139961	S160
139963	T160
139992	S160
139995	T0
140025	T21
140033	T0
140034	P22
140039	T0
140059	S160
140063	T160
140092	S160
140094	T160
140120	S160
140123	T160
140147	S160
140152	T0
140168	S70
140171	T0
140199	S160
140202	T160
140226	S160
140229	T160
140260	S160
140264	T160
140290	S160
140298	T0
140317	S70
140321	T70
140343	S70
140346	T70
140357	S70
140362	T0
140417	T21
140424	T0
140428	S22
140434	T0
140448	T23
140456	T0
140482	S160
140486	T160
140510	S160
140515	T0
140621	S31
140624	T0
140632	T0
140639	T0
140645	S33
140649	T0
140676	S160
140680	T160
140709	S160
140711	T160
140741	S160
140746	T0
140758	S32
140763	T0
140793	S160
140796	T160
140820	S160
140825	T0
140828	T0
140835	T0
140864	S160
140869	T0
140898	T21
140901	T0
140937	S22
140943	T0
140973	T23
140980	T0
140999	S70
141003	T70
141027	S70
141031	T70
141050	S70
141054	T0
141088	S160
141090	T160
141111	S160
141113	T160
141146	S160
141148	T160
141191	S160
141195	T0
141201	T0
141207	T0
141239	S160
141245	T0
141268	T11
141276	T0
141277	P12
141283	T0
141289	T13
141293	T0
141326	S160
141330	T160
141358	S160
141365	T0
141396	T21
141399	T0
141400	P22
141406	T0
141448	T23
141452	T0
141543	S22
141548	T0
141559	T23
141565	T0
141589	T21
141597	T0
141598	P22
141606	T0
141644	T23
141651	T0
141657	T0
141663	T0
142150	S33
142153	T0
142181	S160
142184	T160
142215	S160
142219	T0
142221	T0
142227	T0
142251	S160
142255	T160
142289	S160
142292	T160
142320	S160
142323	T160
142343	S160
142348	T0
142362	S70
142366	T70
142370	S70
142378	T0
142400	S160
142403	T160
142436	S160
142440	T160
142471	S160
142479	T0
142485	T0
142492	T0
142718	S43
142724	T0
142753	S160
142757	T160
142792	S160
142795	T160
142817	S160
142819	T160
142846	S160
142851	T0
142859	S70
142862	T0
142883	S160
142887	T160
142923	S160
142931	T0
142956	S160
142960	T160
142989	S160
142992	T160
143026	S160
143028	T160
143060	S160
143066	T0
143629	S46
143634	T0
144671	S42
144679	T0
144980	S46
144987	T0
145113	S41
145119	T0
145184	S42
145189	T0
145197	T0
145200	T0
145211	S70
145216	T0
145246	S160
145253	T0
145259	T0
145267	T0
145777	S33
145782	T0
146252	S32
146260	T0
146263	T0
146271	T0
146282	T21
146287	T0
146288	P22
146293	T0
146322	T23
146328	T0
146349	S70
146351	T70
146377	S70
146384	T0
146400	T11
146404	T0
146434	S12
146441	T0
146452	T13
146458	T0
146489	S160
146491	T160
146528	S160
146532	T0
146535	S211
146540	T0
146547	S212
146551	T0
146553	P213
146556	T0
146574	S70
146578	T70
146589	S70
146597	T0
146625	S160
146627	T160
146650	S160
146653	T160
146696	S160
146699	T160
146740	S160
146746	T0
146771	S160
146773	T160
146795	S160
146803	T0
146811	T0
146814	T0
146837	S160
146841	T160
146863	S160
146865	T160
146897	S160
146904	T0
147239	S35
147247	T0
147269	S160
147271	T160
147300	S160
147307	T0
147313	T21
147318	T0
147319	P22
147325	T0
147335	T23
147342	T0
147350	T0
147353	T0
147367	S70
147371	T70
147386	S70
147390	T70
147413	S70
147421	T0
147454	S160
147458	T160
147484	S160
147487	T160
147511	S160
147513	T160
147552	S160
147556	T0
147584	T21
147589	T0
147633	S22
147637	T0
147660	S160
147662	T160
147696	S160
147699	T160
147732	S160
147738	T0
147757	S70
147759	T70
147787	S70
147789	T70
147802	S70
147809	T0
147834	S160
147840	T0
147857	S70
147861	T0
147869	T0
147873	T0
147905	S160
147908	T160
147939	S160
147944	T0
147951	T0
147959	T0
148027	S151
148031	T0
148062	S160
148065	T160
148092	S160
148100	T0
148118	S70
148121	T0
148154	S160
148161	T0
150160	S153
150167	T0
150174	T0
150177	T0
150179	P31
150186	T0
150220	S160
150224	T160
150258	S160
150261	T0
150273	S70
150281	T0
150308	S160
150315	T0
150320	T0
150324	T0
150833	S33
150837	T0
150838	T0
150841	T0
150864	S160
150866	T160
150895	S160
150899	T0
150901	P31
150905	T0
150934	S160
150938	T160
150976	S160
150980	T0
151011	S160
151014	T160
151042	S160
151045	T160
151075	S160
151077	T160
151113	S160
151117	T0
151120	T0
151123	T0
151418	S33
151424	T0
151452	S160
151455	T160
151481	S160
151484	T160
151517	S160
151520	T160
151548	S160
151555	T0
151650	S33
151657	T0
151696	S160
151699	T160
151730	S160
151733	T160
151756	S160
151761	T0
152028	S33
152035	T0
152047	S41
152050	T0
152496	S42
152501	T0
152506	T0
152509	T0
152537	S160
152540	T160
152565	S160
152567	T160
152601	S160
152606	T0
152612	T0
152616	T0
152642	S70
152650	T0
152676	S160
152682	T0
152709	S70
152714	T0
152746	S160
152749	T160
152778	S160
152781	T160
152815	S160
152820	T0
152824	T0
152828	T0
153019	S35
153022	T0
153050	S160
153052	T160
153079	S160
153083	T0
153105	S70
153109	T70
153134	S70
153136	T70
153151	S70
153159	T0
153184	S160
153188	T160
153215	S160
153218	T160
153246	S160
153251	T0
153260	T0
153268	T0
153438	S33
153442	T0
153465	S160
153467	T160
153502	S160
153505	T160
153533	S160
153537	T160
153567	S160
153575	T0
153789	S32
153795	T0
153797	T0
153803	T0
154098	S33
154106	T0
154127	S160
154130	T160
154165	S160
154169	T160
154199	S160
154201	T160
154234	S160
154237	T0
154261	T21
154269	T0
154293	S22
154299	T0
154321	T23
154326	T0
154336	S70
154339	T70
154360	S70
154364	T0
154399	S160
154403	T0
154414	S70
154422	T0
154456	S160
154461	T0
154542	S35
154545	T0
154568	S160
154574	T0
154578	S46
154586	T0
154681	S41
154687	T0
155202	S42
155205	T0
155216	S43
155222	T0
155578	S46
155581	T0
155730	S41
155734	T0
155919	S46
155927	T0
155939	S41
155944	T0
155960	S42
155963	T0
156029	S43
156036	T0
156353	S46
156361	T0
156373	S41
156379	T0
156945	S42
156949	T0
156960	S43
156968	T0
156974	T0
156978	T0
156996	S70
156998	T70
157015	S70
157020	T0
157042	S160
157045	T160
157081	S160
157083	T160
157114	S160
157118	T160
157147	S160
157153	T0
157176	T11
157181	T0
157182	P12
157190	T0
157196	T13
157203	T0
157230	S160
157234	T160
157271	S160
157277	T0
157797	S35
157805	T0
157814	T0
157817	T0
157837	S160
157840	T160
157867	S160
157870	T160
157896	S160
157898	T160
157934	S160
157940	T0
158001	T21
158004	T0
158047	S22
158054	T0
158057	T23
158063	T0
158129	S151
158133	T0
158160	S160
158164	T160
158190	S160
158193	T160
158213	S160
158215	T160
158249	S160
158256	T0
158382	S31
158386	T0
158415	S160
158421	T0
158437	S70
158445	T0
158466	S160
158470	T160
158496	S160
158499	T160
158531	S160
158534	T160
158562	S160
158570	T0
158636	S151
158643	T0
158668	S160
158670	T160
158696	S160
158700	T160
158726	S160
158729	T160
158756	S160
158760	T0
158766	T21
158772	T0
158840	S22
158846	T0
158858	T23
158864	T0
158876	S160
158879	T160
158907	S160
158911	T160
158950	S160
158953	T160
158987	S160
158994	T0
159001	T21
159009	T0
159018	S22
159021	T0
159026	T23
159034	T0
159065	S160
159067	T160
159095	S160
159103	T0
159132	S160
159134	T160
159167	S160
159169	T160
159195	S160
159201	T0
159216	S70
159222	T0
159252	S160
159257	T0
159549	S33
159555	T0
159567	S32
159572	T0
159604	S160
159611	T0
159616	T11
159620	T0
159624	S12
159629	T0
159649	T13
159657	T0
159677	S160
159681	T160
159711	S160
159714	T160
159742	S160
159746	T160
159773	S160
159781	T0
159793	S70
159801	T0
159839	S160
159841	T160
159864	S160
159866	T160
159908	S160
159913	T0
159934	S70
159938	T70
159952	S70
159956	T0
159989	S160
159991	T160
160019	S160
160023	T0
160026	T0
160033	T0
160057	S160
160059	T160
160093	S160
160096	T160
160123	S160
160126	T160
160161	S160
160169	T0
160178	S70
160182	T70
160190	S70
160193	T70
160208	S70
160214	T0
160243	S160
160247	T160
160274	S160
160277	T160
160305	S160
160308	T160
160327	S160
160332	T0
160354	S70
160356	T70
160366	S70
160373	T0
160404	S160
160406	T160
160439	S160
160443	T160
160468	S160
160474	T0
160499	T21
160506	T0
160507	P22
160513	T0
160535	T23
160539	T0
160560	S160
160563	T160
160599	S160
160602	T160
160632	S160
160634	T160
160664	S160
160671	T0
160677	T0
160682	T0
160712	S153
160717	T0
160722	T0
160728	T0
160745	S31
160748	T0
160752	T0
160757	T0
160790	S160
160792	T160
160823	S160
160825	T160
160854	S160
160857	T0
160875	T21
160880	T0
160921	S22
160925	T0
160940	T23
160944	T0
160953	T0
160960	T0
160995	S160
160998	T160
161023	S160
161029	T0
161043	T21
161049	T0
161201	S22
161204	T0
161207	T23
161212	T0
161238	S160
161240	T160
161271	S160
161273	T160
161303	S160
161306	T160
161340	S160
161344	T0
161363	S70
161366	T0
161396	S160
161400	T160
161433	S160
161437	T160
161476	S160
161479	T0
161481	P211
161488	T0
161499	S212
161506	T0
161509	S213
161513	T0
161545	S160
161547	T160
161585	S160
161589	T0
161591	P31
161594	T0
161619	S160
161622	T160
161651	S160
161653	T160
161679	S160
161683	T0
161728	T21
161732	T0
161774	S22
161777	T0
161823	T23
161827	T0
161833	T0
161837	T0
161863	S160
161866	T160
161892	S160
161899	T0
161984	S32
161991	T0
162024	S160
162027	T160
162059	S160
162064	T0
162069	T0
162073	T0
162088	S70
162092	T70
162103	S70
162106	T70
162115	S70
162119	T0
162148	S160
162150	T160
162183	S160
162187	T160
162217	S160
162221	T0
162822	S31
162827	T0
162832	T0
162840	T0
162846	S33
162850	T0
162896	S160
162898	T160
162921	S160
162923	T160
162948	S160
162951	T160
162980	S160
162988	T0
163004	S70
163006	T70
163023	S70
163026	T0
163061	S160
163063	T160
163097	S160
163100	T160
163124	S160
163126	T160
163164	S160
163169	T0
163217	T21
163225	T0
163273	S22
163277	T0
163318	T23
163324	T0
163337	S70
163339	T70
163354	S70
163356	T70
163375	S70
163379	T0
163385	T21
163390	T0
163391	P22
163396	T0
163433	T23
163438	T0
163464	S160
163468	T160
163501	S160
163504	T160
163532	S160
163536	T0
163541	T0
163545	T0
163564	S70
163568	T70
163585	S70
163588	T0
163623	S160
163626	T160
163654	S160
163660	T0
163678	S70
163681	T70
163691	S70
163694	T70
163700	S70
163705	T0
163735	S160
163739	T160
163765	S160
163769	T160
163800	S160
163802	T160
163830	S160
163836	T0
164024	S33
164030	T0
164060	S160
164062	T160
164088	S160
164092	T160
164122	S160
164128	T0
164132	S70
164135	T70
164159	S70
164163	T70
164186	S70
164189	T0
164220	S160
164226	T0
164319	S151
164326	T0
164352	S160
164356	T160
164387	S160
164390	T160
164424	S160
164426	T160
164453	S160
164459	T0
164472	S70
164474	T70
164499	S70
164502	T70
164517	S70
164523	T0
164526	S211
164531	T0
164537	S212
164545	T0
164547	P213
164555	T0
164581	T21
164585	T0
164656	S22
164660	T0
164663	T23
164671	T0
164674	T0
164682	T0
165396	S31
165404	T0
165409	T0
165417	T0
165431	S70
165434	T70
165450	S70
165453	T0
165485	S160
165489	T160
165524	S160
165528	T0
165532	S211
165539	T0
165544	S212
165547	T0
165549	P213
165555	T0
165580	S160
165583	T160
165618	S160
165624	T0
165659	S160
165662	T160
165699	S160
165702	T160
165729	S160
165731	T160
165761	S160
165767	T0
166201	S32
166205	T0
166211	S33
166215	T0
166242	S160
166247	T0
166274	T21
166282	T0
166283	P22
166290	T0
166327	T23
166335	T0
166482	S151
166485	T0
166492	T0
166499	T0
166525	S160
166529	T160
166554	S160
166562	T0
166579	S70
166583	T70
166605	S70
166609	T0
166645	S160
166649	T160
166677	S160
166681	T160
166705	S160
166707	T160
166735	S160
166743	T0
167258	S31
167263	T0
167269	T0
167274	T0
167298	S70
167300	T70
167315	S70
167318	T0
167350	S160
167354	T160
167381	S160
167386	T0
167401	S70
167405	T70
167418	S70
167424	T0
167456	S160
167459	T160
167495	S160
167497	T160
167526	S160
167534	T0
167547	S70
167551	T70
167561	S70
167565	T0
167593	S160
167596	T0
167632	T21
167639	T0
167758	S22
167761	T0
167780	T23
167786	T0
167817	S160
167820	T160
167850	S160
167853	T160
167891	S160
167898	T0
167903	T0
167907	T0
167919	S41
167923	T0
168319	S42
168324	T0
168329	T0
168335	T0
168351	S151
168358	T0
168363	T0
168366	T0
168592	S32
168600	T0
168619	S160
168621	T160
168647	S160
168650	T160
168677	S160
168683	T0
168687	T0
168694	T0
168729	S160
168732	T160
168759	S160
168761	T160
168783	S160
168787	T160
168819	S160
168823	T0
168879	S41
168884	T0
168888	S46
168892	T0
168904	S41
168909	T0
168925	S42
168933	T0
169081	S43
169084	T0
169103	T11
169111	T0
169112	P12
169118	T0
169125	T13
169132	T0
169164	S160
169169	T0
169202	T21
169208	T0
169209	P22
169212	T0
169234	T23
169238	T0
169251	S70
169258	T0
169292	S160
169299	T0
169313	T21
169318	T0
169319	P22
169325	T0
169331	T23
