time	event
53267	T0
53286	T23
53289	T0
53297	T0
53301	T0
53326	S160
53328	T160
53363	S160
53367	T160
53393	S160
53396	T160
53427	S160
53431	T0
53464	S44
53469	T0
53476	T0
53484	T0
53508	S160
53510	T160
53528	S160
53531	T0
53796	S35
53804	T0
53834	S160
53837	T160
53864	S160
53869	T0
53884	S70
53888	T0
53912	S160
53915	T160
53950	S160
53952	T160
53986	S160
53988	T160
54019	S160
54026	T0
54563	S35
54569	T0
54595	S160
54597	T160
54626	S160
54630	T0
54663	S160
54665	T160
54698	S160
54702	T160
54738	S160
54744	T0
55141	S31
55146	T0
55151	T0
55158	T0
55162	S46
55165	T0
55346	S47
55351	T0
55355	S46
55358	T0
55574	S41
55579	T0
55860	S42
55863	T0
55867	T0
55871	T0
56287	S31
56294	T0
56298	T0
56306	T0
56319	S70
56321	T70
56328	S70
56331	T70
56346	S70
56350	T0
56377	T21
56382	T0
56412	S22
56419	T0
56426	T23
56430	T0
56453	S160
56460	T0
56485	T21
56493	T0
56554	S22
56559	T0
56599	T23
56604	T0
56631	S70
56634	T70
56651	S70
56655	T0
56685	S160
56688	T0
56729	T21
56736	T0
56737	P22
56743	T0
56749	T23
56754	T0
56773	S70
56777	T70
56794	S70
56799	T0
56835	S160
56837	T160
56870	S160
56872	T160
56901	S160
56908	T0
56913	S70
56915	T70
56923	S70
56925	T70
56943	S70
56950	T0
56981	S160
56984	T0
57003	S70
57008	T0
57034	S160
57037	T0
57068	S160
57076	T0
57165	S31
57169	T0
57201	S160
57204	T160
57232	S160
57238	T0
57241	T0
57249	T0
57272	T11
57279	T0
57298	S12
57306	T0
57319	T11
57324	T0
57343	S12
57348	T0
57363	T13
57370	T0
57394	S160
57397	T160
57422	S160
57428	T0
57437	S70
57440	T70
57462	S70
57469	T0
57498	S160
57501	T160
57531	S160
57533	T160
57563	S160
57566	T160
57599	S160
57606	T0
57944	S33
57952	T0
58134	S32
58138	T0
58142	T0
58147	T0
58168	S160
58172	T160
58198	S160
58201	T160
58229	S160
58237	T0
58253	S70
58258	T0
58283	S160
58285	T160
58310	S160
58314	T160
58340	S160
58345	T0
58375	S32
58379	T0
58422	S160
58425	T160
58443	S160
58448	T0
58475	T21
58481	T0
58531	S22
58536	T0
58549	T23
58556	T0
58559	T0
58564	T0
60252	S153
60257	T0
60261	T0
60269	T0
60271	P31
60278	T0
60305	S160
60309	T160
60339	S160
60341	T160
60375	S160
60380	T0
60382	P211
60387	T0
60397	S212
60402	T0
60404	P213
60412	T0
60423	S70
60430	T0
60458	S160
60462	T160
60481	S160
60484	T160
60509	S160
60515	T0
60518	T0
60522	T0
60552	S70
60560	T0
60593	S160
60597	T160
60630	S160
60632	T160
60659	S160
60664	T0
60672	T11
60677	T0
60694	S12
60698	T0
60710	T13
60716	T0
60722	S33
60727	T0
60733	T0
60740	T0
60775	S160
60779	T0
60802	S32
60807	T0
60838	S160
60842	T160
60865	S160
60871	T0
60884	S70
60889	T0
60920	S160
60924	T160
60959	S160
60964	T0
61054	S33
61057	T0
61083	S160
61087	T160
61114	S160
61120	T0
61124	S70
61128	T0
61154	S160
61157	T160
61194	S160
61198	T160
61224	S160
61227	T160
61248	S160
61252	T0
61259	T0
61262	T0
61499	S31
61503	T0
61509	T0
61514	T0
61842	S43
61847	T0
61850	T0
61853	T0
61880	S160
61882	T160
61908	S160
61911	T160
61930	S160
61933	T160
61962	S160
61970	T0
62495	S35
62499	T0
62505	T0
62508	T0
62523	S70
62527	T70
62541	S70
62544	T70
62561	S70
62569	T0
62604	S160
62612	T0
62809	S32
62817	T0
62822	T0
62828	T0
62927	S151
62934	T0
62947	S70
62950	T0
62981	S160
62986	T0
62990	T0
62996	T0
63026	S160
63029	T160
63058	S160
63065	T0
63082	S32
63086	T0
63094	S151
63100	T0
63132	S160
63134	T160
63158	S160
63160	T160
63195	S160
63203	T0
63209	T0
63214	T0
63251	T21
63257	T0
63258	P22
63261	T0
63269	T23
63277	T0
63283	T0
63287	T0
63433	S43
63439	T0
63442	T0
63449	T0
63468	T11
63472	T0
63473	P12
63478	T0
63497	T13
63500	T0
63517	S70
63525	T0
63548	S160
63551	T160
63579	S160
63583	T0
63587	S70
63591	T70
63613	S70
63617	T70
63639	S70
63642	T0
63666	S160
63668	T160
63709	S160
63711	T160
63747	S160
63752	T0
63757	T0
63765	T0
63786	S160
63790	T160
63809	S160
63812	T160
63835	S160
63842	T0
63871	S151
63874	T0
63889	S70
63893	T70
63911	S70
63914	T70
63923	S70
63926	T0
63935	T0
63940	T0
63944	S70
63948	T70
63963	S70
63970	T0
63993	S160
63996	T160
64029	S160
64032	T160
64062	S160
64068	T0
64117	S31
64122	T0
64126	T0
64132	T0
64166	S160
64168	T160
64196	S160
64198	T160
64227	S160
64231	T160
64253	S160
64257	T0
64290	S151
64295	T0
64322	S160
64326	T160
64343	S160
64346	T0
64370	S160
64373	T160
64393	S160
64396	T160
64420	S160
64428	T0
64468	T21
64474	T0
64599	S22
64605	T0
64616	T23
64620	T0
64649	S160
64652	T0
64655	S35
64660	T0
64679	S160
64681	T160
64717	S160
64720	T160
64752	S160
64754	T160
64773	S160
64778	T0
64795	S70
64800	T0
64824	S160
64826	T160
64853	S160
64856	T160
64884	S160
64892	T0
64908	S70
64914	T0
64949	S160
64952	T160
64984	S160
64986	T160
65019	S160
65022	T160
65050	S160
65056	T0
65057	T1
65065	T0
65103	S160
65109	T0
65139	T21
65145	T0
65146	P22
65149	T0
65165	T23
65168	T0
65195	S160
65197	T160
65229	S160
65237	T0
65273	S44
65281	T0
65304	S70
65311	T0
65338	S160
65342	T160
65378	S160
65382	T0
65389	T0
65393	T0
65419	S160
65427	T0
65471	T21
65475	T0
65476	P22
65480	T0
65520	T23
65526	T0
65558	T21
65562	T0
65569	S22
65576	T0
65604	T23
65610	T0
65619	S70
65626	T0
65650	S160
65653	T160
65675	S160
65680	T0
65692	T0
65699	T0
65735	S160
65737	T160
65768	S160
65772	T160
65803	S160
65807	T160
65837	S160
65840	T0
65844	S211
65848	T0
65858	S212
65861	T0
65864	S213
65868	T0
65872	T0
65879	T0
65886	S70
65890	T70
65904	S70
65908	T0
65939	S160
65942	T160
65975	S160
65979	T160
66019	S160
66023	T160
66048	S160
66052	T0
66074	T21
66082	T0
66083	P22
66086	T0
66092	T23
66098	T0
66127	S160
66131	T160
66158	S160
66162	T160
66185	S160
66188	T0
66191	T0
66199	T0
66223	S70
66226	T70
66239	S70
66243	T70
66257	S70
66261	T0
66306	S160
66313	T0
66325	S70
66333	T0
66356	S160
66359	T160
66387	S160
66390	T160
66416	S160
66419	T0
66434	S70
66436	T70
66440	S70
66442	T70
66455	S70
66463	T0
66501	S160
66505	T160
66536	S160
66541	T0
66548	T0
66556	T0
66587	S160
66589	T160
66613	S160
66617	T160
66658	S160
66662	T0
66693	S160
66696	T160
66724	S160
66728	T160
66760	S160
66765	T0
66808	T21
66814	T0
66815	P22
66820	T0
66835	T23
66839	T0
66861	S160
66865	T0
66878	T21
66886	T0
66949	S22
66953	T0
66982	T23
66987	T0
66997	S70
67000	T0
67025	S160
67027	T160
67053	S160
67055	T160
67081	S160
67085	T160
67102	S160
67105	T0
67115	S70
67118	T70
67130	S70
67137	T0
67139	P211
67147	T0
67158	S212
67164	T0
67166	P213
67170	T0
67189	T11
67193	T0
67204	S12
67209	T0
67217	T13
67222	T0
67259	S160
67263	T160
67301	S160
67304	T160
67324	S160
67327	T0
67341	S70
67343	T70
67354	S70
67358	T70
67368	S70
67372	T0
67395	S160
67397	T160
67429	S160
67431	T160
67457	S160
67460	T160
67489	S160
67497	T0
67524	S160
67527	T160
67558	S160
67560	T160
67598	S160
67604	T0
67837	S46
67844	T0
67856	S41
67859	T0
68417	S46
68425	T0
68546	S41
68551	T0
68555	S46
68558	T0
68573	S70
68575	T70
68588	S70
68590	T70
68594	S70
68599	T0
68636	S160
68639	T160
68671	S160
68673	T160
68708	S160
68715	T0
68722	T0
68728	T0
68742	S70
68750	T0
68789	S160
68793	T160
68829	S160
68836	T0
68853	S70
68855	T70
68870	S70
68873	T0
68904	S160
68907	T0
68931	T21
68937	T0
68938	P22
68944	T0
68965	T23
68968	T0
68973	T0
68978	T0
70004	S153
70012	T0
70801	S47
70805	T0
70809	T0
70812	T0
70831	S70
70835	T70
70860	S70
70865	T0
70895	S160
70897	T160
70933	S160
70935	T160
70956	S160
70960	T0
70988	S152
70994	T0
71000	T21
71008	T0
71009	P22
71012	T0
71043	T23
71048	T0
71075	S160
71078	T160
71108	S160
71115	T0
71121	T0
71127	T0
71158	S160
71162	T0
71175	S70
71179	T70
71191	S70
71194	T0
71195	T0
71200	T0
71233	S160
71237	T160
71261	S160
71263	T160
71291	S160
71295	T160
71316	S160
71321	T0
71347	S70
71349	T70
71376	S70
71379	T70
71399	S70
71406	T0
71435	S160
71439	T160
71460	S160
71462	T160
71492	S160
71494	T160
71520	S160
71528	T0
71538	S70
71540	T70
71552	S70
71554	T70
71568	S70
71573	T0
71599	S160
71601	T160
71630	S160
71634	T160
71673	S160
71679	T0
71682	T0
71688	T0
71858	S31
71865	T0
71873	T0
71877	T0
71905	S160
71909	T160
71940	S160
71943	T0
71949	S70
71951	T70
71978	S70
71980	T70
72009	S70
72017	T0
72049	T11
72057	T0
72060	S12
72064	T0
72078	T13
72085	T0
72112	S160
72114	T160
72143	S160
72146	T0
72150	T0
72155	T0
72187	S160
72195	T0
72202	S70
72206	T70
72225	S70
72232	T0
72264	S160
72268	T160
72296	S160
72299	T0
72303	T0
72311	T0
72353	S160
72355	T160
72392	S160
72394	T160
72414	S160
72421	T0
72425	S70
72427	T70
72440	S70
72444	T70
72455	S70
72463	T0
72466	T0
72474	T0
72517	S43
72520	T0
72528	T0
72536	T0
72550	T21
72553	T0
72616	S22
72623	T0
72637	T23
72644	T0
72681	S160
72685	T160
72722	S160
72726	T160
72763	S160
72765	T160
72792	S160
72798	T0
72800	P211
72804	T0
72827	S212
72832	T0
72834	P213
72837	T0
72859	T21
72862	T0
72984	S22
72990	T0
73008	T23
73012	T0
73042	S160
73049	T0
73064	S70
73068	T0
73099	S160
73101	T160
73134	S160
73136	T160
73162	S160
73165	T0
73183	S70
73186	T70
73200	S70
73204	T70
73213	S70
73219	T0
73248	S160
73254	T0
73295	T21
73299	T0
73364	S22
73371	T0
73389	T23
73395	T0
73420	S160
73427	T0
73431	T0
73439	T0
73469	S160
73471	T160
73498	S160
73501	T160
73530	S160
73538	T0
73592	T21
73596	T0
73597	P22
73600	T0
73626	T23
73631	T0
73664	S160
73666	T160
73697	S160
73701	T160
73728	S160
73734	T0
73779	T21
73786	T0
73857	S22
73865	T0
73887	T23
73895	T0
73898	T0
73904	T0
73915	S70
73921	T0
73924	T0
73931	T0
73956	S160
73960	T160
73992	S160
73994	T160
74026	S160
74030	T160
74055	S160
74058	T0
74070	T21
74076	T0
74077	P22
74084	T0
74105	T23
74108	T0
74123	S70
74126	T70
74145	S70
74148	T70
74171	S70
74177	T0
74179	T0
74186	T0
74850	S46
74855	T0
75286	S42
75290	T0
75404	S43
75412	T0
75417	T0
75423	T0
75425	P31
75432	T0
75544	S33
75547	T0
76063	S42
76070	T0
76445	S46
76448	T0
76567	S41
76572	T0
76719	S46
76723	T0
76752	S160
76755	T0
76757	T0
76760	T0
76768	S151
76775	T0
76784	T0
76788	T0
76820	S160
76823	T0
76840	S70
76842	T70
76861	S70
76863	T70
76889	S70
76894	T0
76931	S160
76934	T160
76952	S160
76955	T160
76986	S160
76988	T160
77019	S160
77023	T0
77057	S160
77064	T0
77072	T0
77076	T0
77097	S160
77101	T160
77129	S160
77132	T160
77171	S160
77179	T0
77627	S35
77635	T0
77641	T0
77648	T0
79384	S153
79388	T0
79414	S160
79418	T160
79456	S160
79459	T160
79488	S160
79492	T0
79523	T21
79530	T0
79531	P22
79538	T0
79561	T23
79568	T0
79591	S70
79594	T70
79599	S70
79602	T70
79612	S70
79616	T0
79640	S160
79644	T0
79679	S152
79683	T0
79712	S160
79714	T160
79748	S160
79752	T160
79784	S160
79787	T160
79815	S160
79819	T0
79826	T0
79830	T0
79861	S160
79865	T160
79898	S160
79900	T160
79932	S160
79934	T160
79965	S160
79973	T0
80127	S33
80134	T0
80168	S160
80172	T160
80195	S160
80197	T160
80235	S160
80239	T160
80270	S160
80276	T0
80277	T0
80282	T0
80299	T11
80306	T0
80307	P12
80314	T0
80331	T13
80336	T0
80356	T11
80362	T0
80363	P12
80368	T0
80380	T13
80385	T0
80424	S160
80427	T160
80460	S160
80463	T160
80497	S160
80501	T160
80535	S160
80540	T0
80551	S70
80557	T0
80590	S160
80595	T0
80630	T21
80634	T0
80643	S22
80648	T0
80672	T21
80677	T0
80717	S22
80722	T0
80749	T23
80755	T0
80772	S160
80775	T0
81257	S31
81264	T0
81270	T0
81276	T0
81306	S160
81313	T0
81331	S160
81335	T160
81367	S160
81371	T0
81462	S35
81470	T0
81474	T0
81478	T0
85047	S153
85053	T0
85118	S43
85122	T0
85125	T0
85133	T0
85157	S160
85160	T160
85191	S160
85194	T160
85226	S160
85230	T0
85232	P31
85238	T0
85244	T0
85248	T0
85265	T11
85268	T0
85284	S12
85289	T0
85295	T13
85301	T0
85305	S46
85312	T0
85586	S42
85589	T0
85600	S43
85605	T0
85609	S46
85616	T0
86446	S42
86454	T0
86493	S47
86500	T0
87003	S42
87009	T0
87625	S47
87628	T0
87684	S153
87688	T0
87697	T0
87701	T0
87725	S160
87727	T160
87757	S160
87761	T160
87786	S160
87792	T0
87802	S44
87806	T0
87844	T21
87850	T0
87869	S22
87874	T0
87915	T23
87923	T0
87954	S160
87957	T160
87986	S160
87989	T160
88018	S160
88022	T160
88053	S160
88056	T0
88092	T21
88097	T0
88123	S22
88126	T0
88169	T23
88172	T0
88173	P22
88178	T0
88196	T23
88203	T0
88225	S160
88228	T160
88249	S160
88256	T0
88296	T21
88303	T0
88305	P22
88310	T0
88349	T23
88352	T0
88356	T0
88360	T0
88711	S43
88716	T0
88722	T0
88728	T0
88754	S70
88757	T70
88776	S70
88779	T0
88803	S160
88807	T0
88811	T0
88815	T0
88834	S70
88838	T70
88863	S70
88867	T70
88885	S70
88890	T0
88921	S160
88925	T0
88939	T21
88946	T0
88947	P22
88952	T0
88982	T23
88988	T0
88995	T0
88998	T0
89020	S160
89023	T160
89044	S160
89048	T160
89069	S160
89072	T0
89076	S70
89079	T0
89105	S160
89109	T160
89135	S160
89137	T160
89169	S160
89175	T0
89188	T11
89194	T0
89195	P12
89199	T0
89212	T13
89219	T0
89224	T0
89227	T0
89242	S70
89246	T70
89264	S70
89270	T0
89289	T11
89295	T0
89296	P12
89303	T0
89313	T13
89321	T0
89355	S160
89359	T160
89387	S160
89391	T160
89427	S160
89432	T0
89509	S32
89512	T0
89546	S160
89548	T160
89575	S160
89579	T160
89608	S160
89612	T160
89641	S160
89646	T0
89778	S35
89784	T0
89791	T0
89797	T0
89829	S160
89835	T0
89839	T0
89844	T0
89851	T0
89855	T0
89881	S160
89884	T160
89911	S160
89917	T0
89951	S160
89955	T160
89981	S160
89983	T160
90015	S160
90017	T160
90044	S160
90052	T0
90078	T21
90083	T0
90200	S22
90204	T0
90207	T23
90215	T0
90242	S160
90245	T160
90272	S160
90276	T160
90307	S160
90312	T0
90348	S160
90350	T160
90377	S160
90380	T160
90413	S160
90417	T160
90443	S160
90449	T0
90466	T11
90470	T0
90481	S12
90488	T0
90492	T13
90498	T0
90502	S46
90507	T0
90668	S41
90672	T0
91830	S42
91834	T0
91922	S43
91925	T0
91929	S46
91934	T0
92040	S41
92046	T0
92400	S42
92405	T0
92409	S46
92417	T0
92429	S41
92432	T0
92448	S42
92454	T0
93131	S47
93134	T0
93141	T0
93144	T0
93423	S33
93430	T0
93462	S160
93465	T160
93494	S160
93496	T160
93522	S160
93526	T0
93928	S32
93934	T0
93960	S160
93964	T160
93995	S160
94002	T0
94020	T21
94026	T0
94111	S22
94119	T0
94149	T23
94157	T0
94195	S160
94200	T0
94239	T21
94246	T0
94281	S22
94284	T0
94321	T23
94328	T0
94362	S160
94365	T160
94388	S160
94395	T0
94398	S211
94403	T0
94419	S212
94424	T0
94428	S213
94435	T0
94464	S70
94470	T0
94507	S160
94511	T160
94538	S160
94540	T160
94565	S160
94567	T160
94599	S160
94604	T0
94607	T0
94610	T0
94645	S160
94648	T160
94676	S160
94680	T160
94707	S160
94710	T160
94741	S160
94748	T0
94773	T21
94779	T0
94897	S22
94901	T0
94928	T23
94934	T0
94957	S160
94961	T160
94992	S160
94994	T160
95023	S160
95026	T160
95060	S160
95067	T0
95078	S43
95084	T0
95716	S46
95723	T0
95830	S41
95833	T0
96712	S46
96720	T0
96732	S41
96740	T0
96744	S46
96747	T0
96751	T0
96755	T0
96772	S70
96774	T70
96794	S70
96798	T0
96825	S160
96829	T0
96853	S70
96857	T70
96870	S70
96875	T0
96894	S160
96897	T160
96916	S160
96924	T0
96935	S70
96942	T0
96975	S160
96977	T160
96999	S160
97003	T160
97022	S160
97026	T0
97427	S32
97432	T0
97436	T0
97444	T0
97454	S70
97458	T0
97485	S160
97488	T160
97520	S160
97522	T160
97539	S160
97541	T160
97573	S160
97579	T0
97874	S32
97879	T0
97900	S160
97902	T160
97927	S160
97929	T160
97952	S160
97955	T160
97987	S160
97995	T0
98001	S70
98003	T70
98010	S70
98014	T0
98031	S160
98036	T0
98061	T11
98068	T0
98075	S12
98080	T0
98087	T13
98095	T0
98121	S160
98124	T160
98154	S160
98158	T160
98192	S160
98195	T160
98228	S160
98232	T0
98638	S31
98645	T0
98653	T0
98656	T0
98681	T11
98684	T0
98699	S12
98705	T0
98724	T13
98727	T0
98763	S160
98767	T160
98792	S160
98796	T160
98816	S160
98818	T160
98851	S160
98858	T0
99037	S31
99042	T0
99068	S160
99070	T160
99098	S160
99102	T0
99118	T21
99126	T0
99180	S22
99183	T0
99201	T23
99204	T0
99221	T11
99226	T0
99227	P12
99231	T0
99234	T13
99242	T0
99267	S160
99275	T0
99289	S70
99293	T70
99301	S70
99307	T0
99321	T21
99329	T0
99330	P22
99338	T0
99365	T23
99369	T0
99403	S160
99405	T160
99437	S160
99439	T160
99470	S160
99472	T160
99500	S160
99507	T0
99516	S70
99523	T0
99551	S160
99555	T160
99582	S160
99586	T160
99615	S160
99623	T0
99659	S160
99662	T160
99691	S160
99695	T0
99703	S151
99710	T0
99743	S160
99747	T160
99784	S160
99787	T160
99821	S160
99827	T0
99854	S70
99857	T70
99878	S70
99882	T0
99914	S160
99917	T160
99945	S160
99948	T160
99978	S160
99986	T0
100001	S70
100004	T70
100013	S70
100017	T0
100043	S160
100045	T160
100061	S160
100065	T0
100100	T21
100103	T0
100104	P22
100108	T0
100146	T23
100154	T0
100173	S70
100181	T0
100199	T21
100202	T0
100220	S22
100227	T0
100253	T23
100256	T0
100286	S160
100289	T160
100322	S160
100325	T160
100354	S160
100360	T0
100695	S43
100701	T0
100703	T0
100706	T0
100712	T21
100718	T0
100719	P22
100727	T0
100749	T23
100754	T0
100849	S22
100856	T0
100887	T23
100895	T0
100902	T0
100906	T0
100937	S160
100939	T160
100969	S160
100973	T0
100977	S46
100983	T0
100995	S41
101002	T0
101009	S46
101017	T0
101040	S41
101045	T0
101049	S46
101057	T0
101379	S41
101384	T0
101397	S46
101402	T0
101414	S41
101421	T0
101425	S46
101430	T0
102182	S46
102188	T0
102197	T0
102205	T0
102242	S160
102244	T160
102275	S160
102278	T160
102312	S160
102316	T0
102323	T0
102328	T0
102511	S35
102519	T0
102547	S160
102553	T0
102559	T0
102564	T0
102570	S70
102572	T70
102587	S70
102592	T0
102619	S160
102621	T160
102646	S160
102649	T160
102677	S160
102681	T160
102706	S160
102712	T0
102714	P211
102720	T0
102733	S212
102739	T0
102742	S213
102748	T0
102773	S160
102777	T160
102806	S160
102808	T160
102830	S160
102833	T160
102861	S160
102869	T0
102879	S70
102883	T70
102904	S70
102906	T70
102922	S70
102930	T0
102961	S160
102965	T160
102991	S160
102998	T0
103847	S42
103855	T0
103947	S43
103955	T0
103959	S46
103967	T0
104047	S41
104051	T0
104205	S46
104208	T0
104274	S41
104282	T0
104456	S42
104464	T0
104514	S43
104517	T0
105349	S46
105356	T0
106159	S42
106162	T0
106170	T0
106175	T0
106209	S160
106213	T160
106247	S160
106255	T0
106275	S151
106281	T0
106452	S43
106457	T0
106462	T0
106465	T0
106507	S151
106513	T0
106519	T0
106524	T0
106556	S160
106559	T160
106578	S160
106581	T160
106612	S160
106615	T0
106626	S70
106628	T70
106638	S70
106640	T70
106655	S70
106661	T0
106695	S160
106698	T160
106730	S160
106733	T160
106755	S160
106758	T0
107091	S31
107098	T0
107102	T0
107110	T0
107148	S160
107150	T160
107180	S160
107182	T160
107216	S160
107224	T0
107769	S31
107772	T0
107820	S151
107827	T0
107853	S160
107857	T160
107883	S160
107886	T160
107917	S160
107920	T160
107951	S160
107957	T0
107976	T21
107982	T0
108006	S22
108012	T0
108033	T23
108041	T0
108080	S160
108083	T160
108107	S160
108110	T160
108136	S160
108138	T160
108167	S160
108171	T0
108181	S70
108185	T70
108191	S70
108195	T0
108227	S160
108231	T160
108257	S160
108263	T0
108270	T0
108278	T0
108285	T0
108288	T0
108310	S160
108312	T160
108336	S160
108340	T160
108365	S160
108367	T160
108389	S160
108397	T0
108426	S32
108432	T0
108439	T0
108446	T0
108476	S153
108481	T0
108543	S35
108548	T0
108549	T0
108557	T0
108887	S33
108895	T0
108928	S160
108932	T160
108946	S160
108952	T0
108983	S160
108987	T160
109013	S160
109016	T160
109056	S160
109061	T0
109457	S43
109463	T0
109492	S160
109500	T0
109695	S32
109698	T0
109732	S160
109735	T160
109767	S160
109769	T160
109800	S160
109804	T160
109833	S160
109840	T0
109844	T0
109848	T0
109860	S70
109867	T0
109882	T11
109888	T0
109893	S12
109898	T0
109904	T13
109912	T0
109941	S160
109944	T160
109971	S160
109973	T160
110002	S160
110010	T0
110015	T0
110020	T0
110036	S42
110041	T0
110250	S46
110254	T0
110300	S41
110305	T0
110764	S46
110768	T0
110792	S41
110796	T0
110871	S46
110879	T0
111023	S42
111030	T0
111305	S43
111309	T0
111315	T0
111322	T0
111330	S70
111334	T70
111349	S70
111355	T0
111504	S32
111508	T0
111536	S160
111539	T160
111555	S160
111561	T0
111566	T0
111572	T0
111601	S160
111605	T0
111611	T0
111615	T0
111651	S160
111654	T160
111685	S160
111690	T0
111966	S43
111972	T0
112212	S46
112217	T0
112252	S160
112256	T160
112284	S160
112288	T160
112317	S160
112320	T160
112344	S160
112350	T0
112370	S70
112374	T0
112410	S160
112412	T160
112431	S160
112435	T160
112472	S160
112475	T160
112508	S160
112514	T0
112518	S46
112526	T0
112667	S41
112670	T0
113736	S42
113740	T0
113742	T0
113746	T0
113771	S160
113774	T160
113797	S160
113800	T160
113827	S160
113831	T160
113858	S160
113862	T0
113872	T11
113880	T0
113881	P12
113884	T0
113886	T13
113889	T0
113926	S160
113929	T160
113956	S160
113959	T160
114000	S160
114003	T160
114029	S160
114037	T0
114072	T21
114077	T0
114078	P22
114085	T0
114106	T23
114109	T0
114118	T0
114124	T0
114154	S160
114158	T160
114195	S160
114199	T160
114229	S160
114236	T0
114251	T21
114255	T0
114293	S22
114297	T0
114317	T23
114322	T0
114342	S70
114345	T70
114366	S70
114370	T0
114413	T21
114419	T0
114420	P22
114424	T0
114466	T23
114473	T0
114503	S160
114506	T160
114532	S160
114536	T160
114564	S160
114571	T0
114603	T21
114607	T0
114686	S22
114691	T0
114724	T23
114732	T0
114733	T0
114738	T0
114910	S153
114918	T0
114925	T0
114931	T0
114969	S160
114971	T160
115001	S160
115006	T0
115270	S31
115274	T0
115311	S160
115314	T160
115340	S160
115345	T0
115371	T21
115378	T0
115425	S22
115429	T0
115432	T23
115438	T0
115463	S160
115466	T160
115503	S160
115509	T0
115515	T0
115520	T0
115554	S160
115558	T160
115581	S160
115584	T0
115596	S70
115601	T0
115634	S160
115636	T160
115662	S160
115666	T160
115699	S160
115703	T160
115736	S160
115744	T0
115749	T0
115752	T0
116022	S33
116030	T0
116137	S32
116144	T0
116146	T0
116154	T0
116164	T11
116169	T0
116170	P12
116177	T0
116190	T13
116194	T0
116221	S160
116225	T160
116250	S160
116253	T160
116288	S160
116292	T160
116317	S160
116323	T0
116357	T21
116361	T0
116362	P22
116370	T0
116373	T23
116379	T0
116408	S160
116414	T0
116457	T21
116463	T0
116503	S22
116507	T0
116547	T23
116551	T0
116566	S70
116569	T70
116594	S70
116602	T0
116629	S160
116633	T160
116660	S160
116662	T160
116680	S160
116684	T160
116715	S160
116723	T0
116739	S70
116743	T70
116753	S70
116757	T0
116780	S160
116784	T160
116820	S160
116822	T160
116851	S160
116855	T160
116890	S160
116895	T0
116908	T21
116913	T0
116915	P22
116919	T0
116927	T23
116931	T0
116955	S160
116958	T0
116973	S70
116975	T70
116985	S70
116992	T0
117019	S160
117023	T160
117050	S160
117057	T0
117074	T11
117079	T0
117087	S12
117091	T0
117100	T13
117105	T0
117129	S160
117132	T160
117166	S160
117174	T0
117181	T0
117187	T0
117218	S160
117221	T160
117244	S160
117248	T160
117279	S160
117282	T0
117288	S70
117291	T0
117326	S160
117328	T160
117356	S160
117358	T160
117391	S160
117396	T0
117477	S33
117483	T0
117487	T0
117494	T0
117502	S70
117504	T70
117508	S70
117512	T70
117526	S70
117533	T0
117556	S160
117559	T160
117586	S160
117592	T0
117945	S31
117949	T0
117967	S160
117969	T160
117996	S160
118004	T0
118196	S33
118199	T0
118205	T0
118213	T0
118246	S43
118253	T0
118261	T0
118265	T0
118290	S160
118292	T160
118325	S160
118327	T160
118360	S160
118366	T0
118370	S70
118372	T70
118384	S70
118388	T0
118415	S160
118418	T160
118448	S160
118452	T160
118486	S160
118491	T0
118497	S70
118499	T70
118512	S70
118515	T70
118525	S70
118528	T0
118550	S160
118554	T160
118583	S160
118587	T160
118617	S160
118622	T0
118661	S160
118666	T0
118711	T21
118715	T0
118716	P22
118723	T0
118768	T23
118775	T0
118811	S160
118814	T160
118840	S160
118842	T160
118870	S160
118874	T160
118904	S160
118909	T0
118933	T21
118938	T0
118939	P22
118942	T0
118980	T23
118984	T0
118998	S70
119001	T70
119029	S70
119033	T70
119039	S70
119046	T0
119072	S160
119074	T160
119108	S160
119112	T0
119129	T21
119134	T0
119174	S22
119179	T0
119197	T23
119204	T0
119246	S160
119249	T160
119276	S160
119279	T160
119307	S160
119310	T0
119334	T21
119337	T0
119414	S22
119420	T0
119436	T23
119441	T0
119460	S70
119464	T0
119491	S160
119494	T160
119527	S160
119534	T0
119550	T11
119555	T0
119564	S12
119569	T0
119580	T13
119584	T0
119817	S33
119825	T0
119855	S160
119857	T160
119882	S160
119886	T0
119935	T21
119943	T0
119945	P22
119950	T0
119987	T23
119991	T0
119999	T0
120005	T0
120024	S160
120026	T160
120058	S160
120060	T160
120095	S160
120099	T0
120106	T0
120114	T0
120141	S160
120143	T160
120184	S160
120188	T160
120215	S160
120218	T160
120253	S160
120260	T0
120590	S33
120598	T0
120600	T0
120605	T0
120647	S41
120655	T0
120852	S42
120858	T0
121494	S47
121502	T0
121716	S42
121719	T0
121723	T0
121731	T0
121747	T11
121752	T0
121777	S12
121784	T0
121794	T13
121797	T0
121831	S160
121835	T0
121838	S35
121846	T0
121855	T0
121863	T0
122290	S43
122293	T0
122297	T0
122305	T0
122787	S35
122790	T0
122798	T0
122805	T0
122839	S160
122841	T160
122870	S160
122873	T160
122902	S160
122904	T160
122936	S160
122943	T0
122951	T0
122956	T0
122985	S160
122987	T160
123024	S160
123026	T160
123055	S160
123058	T0
123083	T21
123087	T0
123088	P22
123096	T0
123099	T23
123103	T0
123104	P22
123110	T0
123139	T23
123143	T0
123166	S160
123169	T160
123199	S160
123201	T160
123230	S160
